,ap_los,both,competitor_cheapest,competitor_cxr_div,competitor_fare_mean,competitor_fare_std,competitor_min_carrier,competitor_only,competitor_time_max,competitor_time_mean,competitor_time_min,competitor_time_std,cxr_div,file_name,lfe,lfe_fare_difference,ond,overlap,quickest,sabre_cheapest,sabre_cxr_div,sabre_fare_mean,sabre_fare_std,sabre_min_carrier,sabre_only,sabre_time_max,sabre_time_mean_sabre,sabre_time_min,sabre_time_std,search_date
180,8_28_2,57,297.27,2,534.9380000000001,133.71239893891664,"{'A5': 297.27, 'AF': 456.24}",45,955.0,583.1111111111111,120.0,215.20943522555186,sabre,20180815_LYSTLS_8_2-processed,competitor,-0.28512799811619066,LYSTLS,-237.5,competitor,382.03,1,396.26933333333324,11.952914327020473,{'AF': 382.03},45,1320.0,882.5555555555555,420.0,245.87880935308127,20180815
181,8_78_7,103,123.27,2,197.91092783505152,47.00432209919801,"{'A5': 123.27, 'AF': 238.01}",97,975.0,422.78350515463916,120.0,244.5712330966568,sabre,20180815_LYSTLS_8_7-processed,competitor,-0.3484221627322139,LYSTLS,-858.3333333333334,competitor,166.22,1,194.65556701030926,20.24580450205837,{'AF': 166.22},97,2310.0,694.2783505154639,320.0,321.5886587924355,20180815
182,15_315_3,58,254.58,6,347.4943243243242,40.927316413271676,"{'AF': 314.03, 'AF-KL': 297.57, 'IB': 431.28, 'LH': 324.52, 'LH-LX': 254.58, 'LX': 305.29}",148,2505.0,1281.9256756756756,240.0,665.5887178859715,competitor,20180815_MADPAR_15_3-processed,sabre,0.11799827166313151,MADPAR,32.22222222222222,sabre,224.54,9,322.1008108108108,58.66611087607997,"{'AF': 231.28, 'AZ': 396.98, 'IB': 335.28, 'KL': 368.66, 'LH': 315.08, 'LH-LX': 239.98, 'LX': 224.54, 'TP': 305.54, 'UX': 393.14}",148,3035.0,1717.4324324324325,235.0,718.0262739603924,20180815
183,15_715_7,79,248.74,5,327.48639999999995,52.07769156471585,"{'AF': 303.03, 'IB': 382.28, 'LH': 280.17, 'LH-LX': 248.74, 'LX': 305.29}",125,2440.0,1149.24,240.0,610.4308552426376,competitor,20180815_MADPAR_15_7-processed,sabre,0.11441665996622982,MADPAR,85.8695652173913,sabre,220.28,10,284.62656,45.40737965999686,"{'AF': 220.28, 'AF-KL': 249.97, 'AZ': 377.12, 'IB': 250.28, 'KL': 232.66, 'LH': 275.08, 'LH-LX': 239.98, 'LX': 224.54, 'TP': 306.49, 'UX': 331.14}",125,3035.0,1467.52,235.0,767.2281025160136,20180815
184,22_1422_14,80,193.43,8,249.09716666666662,56.10076408927564,"{'AF': 252.88, 'IB': 229.88, 'LH': 259.02, 'LH-LX': 193.43, 'LX': 290.29, 'TP': 273.19, 'UX': 211.59, 'VY': 207.59}",120,2380.0,968.25,235.0,652.6023053189155,sabre,20180815_MADPAR_22_14-processed,sabre,0.040686553275086614,MADPAR,100.0,competitor,185.56,5,226.69858333333332,13.20875615463701,"{'AF': 206.28, 'AZ': 211.82, 'IB': 185.56, 'LH': 201.88, 'LX': 254.54}",120,2135.0,1168.75,245.0,485.44021864937497,20180815
185,22_722_7,94,196.63,8,272.5166981132075,89.9870782122866,"{'AF': 230.73, 'AZ': 290.57, 'IB': 266.17, 'LH': 229.02, 'LH-LX': 196.63, 'LX': 201.59, 'UX': 258.74, 'VY': 282.03}",106,2800.0,1112.3490566037735,235.0,749.0415849915947,sabre,20180815_MADPAR_22_7-processed,sabre,0.1645221990540609,MADPAR,391.6666666666667,competitor,164.28,6,239.9861320754717,27.01641164607189,"{'AF': 164.28, 'AZ': 232.82, 'IB': 200.14, 'LH': 205.08, 'LX': 184.54, 'TP': 257.44}",106,2790.0,1025.1415094339623,245.0,616.5953591515457,20180815
186,3_23_2,74,341.44,5,361.26335937500005,17.687323824106603,"{'AF': 373.18, 'LH': 373.53, 'LH-LX': 350.08, 'LX': 341.44, 'UX': 424.14}",128,2840.0,1845.546875,235.0,595.5273697985122,competitor,20180815_MADPAR_3_2-processed,sabre,0.10236059044048731,MADPAR,68.51851851851852,tie,306.49,7,334.09554687499997,32.76510097982697,"{'AF': 348.28, 'AF-KL': 367.97, 'IB': 338.92, 'KL': 367.66, 'LH': 358.28, 'TP': 306.49, 'UX': 378.14}",128,2300.0,1274.6484375,235.0,591.0720886772505,20180815
187,8_28_2,79,356.88,4,413.3893548387096,19.918071328169333,"{'AF': 427.28, 'LH': 375.76, 'LH-LX': 356.88, 'LX': 382.54}",124,2800.0,1847.7016129032259,250.0,635.6708252280876,competitor,20180815_MADPAR_8_2-processed,sabre,0.1463236942389598,MADPAR,87.77777777777777,sabre,304.66,11,361.24637096774194,45.64118300296394,"{'AF': 409.28, 'AF-KL': 367.97, 'AZ': 411.97, 'IB': 348.92, 'KL': 304.66, 'LH': 372.47, 'LH-LX': 390.35, 'LX': 414.54, 'TP': 307.44, 'UX': 435.14, 'VY': 596.28}",124,2630.0,1274.8629032258063,235.0,572.8418294254272,20180815
188,8_78_7,85,317.72,9,405.1644827586207,21.57937950289894,"{'AF': 373.18, 'AF-KL': 317.72, 'AZ': 404.97, 'IB': 392.56, 'LH': 395.1, 'LH-LX': 377.98, 'LX': 412.54, 'TP': 375.44, 'UX': 424.14}",116,2465.0,1287.7586206896551,235.0,612.8519733421646,tie,20180815_MADPAR_8_7-processed,sabre,0.03534558730958082,MADPAR,137.09677419354838,competitor,306.49,9,345.68353448275855,46.91038116783793,"{'AF': 330.28, 'AZ': 365.97, 'IB': 322.92, 'KL': 362.66, 'LH': 387.76, 'LH-LX': 362.66, 'LX': 344.54, 'TP': 306.49, 'VY': 596.28}",116,3190.0,1514.396551724138,245.0,754.926185614949,20180815
189,15_3,78,208.83,8,302.1982945736434,34.72460256981062,"{'AF': 248.53, 'AF-KL': 286.39, 'AZ': 333.43, 'LH': 303.69, 'LH-LX': 243.1, 'LH-OS': 310.21, 'LX': 208.83, 'LX-OS': 288.09}",129,2500.0,829.3023255813954,180.0,535.4910655862284,competitor,20180815_MILPAR_15_3-processed,sabre,0.15304314514198156,MILPAR,76.47058823529412,sabre,176.87,12,278.7649612403101,216.52536184851718,"{'AF': 176.87, 'AF-AZ': 1633.37, 'AF-KL': 294.81, 'AZ': 372.01, 'IB': 234.89, 'KL': 299.5, 'LH': 251.18, 'LH-LX': 198.5, 'LH-OS': 240.46, 'LX': 195.38, 'LX-OS': 237.34, 'OS': 309.3}",129,3050.0,1257.6511627906978,175.0,685.4352705941084,20180815
190,15_7,71,203.43,10,305.546231884058,51.174671671972234,"{'AF': 223.47, 'AF-KL': 219.58, 'AZ': 318.43, 'LH': 311.01, 'LH-LX': 276.57, 'LH-OS': 300.21, 'LX': 203.43, 'LX-OS': 278.09, 'OS': 321.2, 'SK': 346.9}",138,2600.0,665.6159420289855,175.0,492.72090266111,competitor,20180815_MILPAR_15_7-processed,sabre,0.30261023447869045,MILPAR,52.985074626865675,sabre,141.87,11,271.0234057971015,218.97108063397164,"{'AF': 141.87, 'AF-AZ': 1643.9, 'AF-KL': 279.81, 'AZ': 304.01, 'IB': 223.03, 'KL': 284.5, 'LH': 282.94, 'LH-OS': 260.46, 'LX': 195.38, 'LX-OS': 197.34, 'OS': 239.3}",138,2875.0,1260.0869565217392,170.0,681.6567674333982,20180815
191,22_1422_14,35,181.81,10,265.491696969697,38.40828220872011,"{'AF': 181.81, 'AF-KL': 262.19, 'AZ': 247.61, 'LH': 235.61, 'LH-LX': 189.81, 'LH-OS': 235.06, 'LX': 281.13, 'LX-OS': 231.94, 'OS': 275.05, 'SK': 276.05}",165,1310.0,478.1818181818182,170.0,207.09598554385687,sabre,20180815_MILPAR_22_14-processed,sabre,0.14592156647049118,MILPAR,13.461538461538462,competitor,155.28,8,201.5039393939394,18.388322802368613,"{'AF': 170.96, 'AZ': 227.01, 'IB': 155.28, 'KL': 206.5, 'LH': 177.94, 'LH-OS': 207.78, 'LX': 165.38, 'OS': 239.3}",165,2035.0,1050.7151515151515,175.0,366.05995120852526,20180815
192,22_722_7,44,178.26,9,259.73622641509434,38.66270246140714,"{'AF': 178.26, 'AZ': 262.47, 'LH': 239.86, 'LH-LX': 181.4, 'LH-OS': 201.23, 'LX': 249.98, 'LX-OS': 178.26, 'OS': 243.9, 'SK': 303.05}",159,1275.0,466.50943396226415,170.0,178.84364389340197,sabre,20180815_MILPAR_22_7-processed,sabre,0.2826769886682373,MILPAR,19.130434782608695,tie,127.87,8,196.61132075471693,39.382505772268914,"{'AF': 127.87, 'AZ': 332.87, 'IB': 155.28, 'KL': 221.5, 'LH': 177.94, 'LH-OS': 177.78, 'LX': 165.38, 'OS': 209.3}",159,2140.0,972.2893081761006,170.0,306.02387484241973,20180815
193,3_23_2,100,296.21,6,387.5479629629629,24.794576538393255,"{'AF': 374.02, 'LH-LX': 342.72, 'LH-OS': 296.21, 'LX': 393.38, 'LX-OS': 395.34, 'OS': 346.2}",108,2220.0,1182.7314814814815,175.0,451.4273232299219,competitor,20180815_MILPAR_3_2-processed,sabre,0.2699098612470882,MILPAR,625.0,tie,216.26,9,410.53166666666664,280.09489419183717,"{'AF': 216.26, 'AF-AZ': 1642.37, 'AF-KL': 282.2, 'AZ': 301.87, 'LH': 385.3, 'LH-OS': 330.98, 'LX': 325.38, 'LX-OS': 257.34, 'OS': 329.3}",108,2010.0,942.6388888888889,175.0,588.6962699785046,20180815
194,8_28_2,128,362.91,4,383.3351315789473,10.571789440887297,"{'AZ': 376.53, 'LH': 362.91, 'LH-LX': 365.4, 'LH-OS': 372.46}",76,1730.0,985.7236842105264,530.0,236.3919118009588,competitor,20180815_MILPAR_8_2-processed,sabre,0.19737676007825644,MILPAR,-123.07692307692308,sabre,291.28,8,425.381052631579,259.0218497531509,"{'AF': 371.12, 'AF-AZ': 1633.76, 'AZ': 302.53, 'IB': 291.28, 'LH': 307.98, 'LH-LX': 419.51, 'LH-OS': 344.46, 'LX': 395.38}",76,1935.0,939.7236842105264,170.0,517.9765399754243,20180815
195,8_78_7,100,224.58,5,311.66009345794396,40.09292003313847,"{'AF': 224.58, 'AZ': 310.39, 'LH-LX': 327.72, 'LX': 332.28, 'LX-OS': 329.24}",107,2430.0,1411.5420560747664,270.0,490.15467871240116,competitor,20180815_MILPAR_8_7-processed,sabre,0.2703268323091994,MILPAR,714.2857142857143,sabre,163.87,8,388.1259813084113,338.93962306398225,"{'AF': 163.87, 'AF-AZ': 1633.76, 'AZ': 287.53, 'IB': 249.28, 'LH': 300.92, 'LH-LX': 270.82, 'LH-OS': 352.78, 'LX': 315.38}",107,2090.0,1151.271028037383,170.0,554.1411946306366,20180815
196,15_315_3,80,155.2,2,290.05966666666666,70.45318295239221,"{'A5': 155.2, 'AF': 225.0}",120,1515.0,286.375,155.0,316.9119396946231,tie,20180815_MPLPAR_15_3-processed,competitor,-0.19014175257731972,MPLPAR,100.0,tie,184.71,2,285.60825000000006,150.13261628207803,"{'AF': 184.71, 'AF-CE-KL': 1415.14}",120,2810.0,951.125,155.0,621.5582419284967,20180815
197,15_715_7,35,168.6,3,312.0486666666667,72.08486551985045,"{'A5': 168.6, 'A5-AF': 417.95, 'AF': 287.5}",135,1515.0,208.8148148148148,155.0,142.44429050785556,sabre,20180815_MPLPAR_15_7-processed,competitor,-0.09555160142348763,MPLPAR,17.5,tie,184.71,1,240.87451851851847,21.54519504276127,{'AF': 184.71},135,2605.0,731.2222222222222,155.0,562.850708801197,20180815
198,22_1422_14,112,110.0,1,153.12625,31.79858025864547,{'A5': 110.0},88,695.0,192.5,150.0,116.19444661982497,competitor,20180815_MPLPAR_22_14-processed,competitor,-0.6656363636363636,MPLPAR,-233.33333333333334,tie,183.22,2,321.4639772727273,571.1887699372163,"{'AF': 183.22, 'AF-KL': 2918.71}",88,1385.0,420.90909090909093,150.0,333.1274181120711,20180815
199,22_722_7,43,127.2,3,193.0961417322834,46.67888057932069,"{'A5': 127.2, 'A5-AF': 252.5, 'AF': 205.6}",127,1200.0,209.37007874015748,150.0,169.09304300547345,sabre,20180815_MPLPAR_22_7-processed,competitor,-0.15338050314465412,MPLPAR,25.595238095238095,tie,146.71,1,177.4918897637796,20.281334046017882,{'AF': 146.71},127,1255.0,277.12598425196853,150.0,274.84448682574606,20180815
200,3_23_2,83,152.2,2,311.5105797101449,119.9196545471918,"{'A5': 152.2, 'AF': 327.26}",69,1705.0,420.57971014492756,155.0,502.1487184735422,competitor,20180815_MPLPAR_3_2-processed,competitor,-10.621879106438897,MPLPAR,-296.42857142857144,competitor,1768.85,4,2135.154347826087,218.36965473762643,"{'AF-AH-BA-EI': 2278.06, 'AF-AH-EI': 1797.73, 'AF-BA-EI': 2249.18, 'AF-EI': 1768.85}",69,2410.0,1630.0,875.0,482.2313333075002,20180815
201,8_28_2,76,285.5,2,410.72339622641516,129.8578037692856,"{'A5': 285.5, 'AF': 428.21}",53,1670.0,662.0754716981132,155.0,632.1502027286468,tie,20180815_MPLPAR_8_2-processed,competitor,-0.5507180385288968,MPLPAR,-165.2173913043478,competitor,442.73,2,2506.21,992.6419843896775,"{'AF': 442.73, 'KL': 2980.34}",53,2640.0,1334.3396226415093,570.0,481.66781337174314,20180815
202,8_78_7,97,186.11,2,299.1733980582524,64.53835762557536,"{'A5': 186.11, 'AF': 256.01}",103,2340.0,504.6601941747573,150.0,594.0325229328128,competitor,20180815_MPLPAR_8_7-processed,competitor,-0.4895491913384558,MPLPAR,808.3333333333334,competitor,277.22,3,901.0073786407766,1123.3189440146896,"{'AF': 277.22, 'AF-KL': 2980.34, 'KL': 2980.34}",103,2565.0,1193.3009708737864,500.0,514.5322230224847,20180815
203,15_315_3,90,137.87,3,183.63645454545448,27.252645072748763,"{'A5': 137.87, 'A5-AF': 169.87, 'AF': 204.27}",110,440.0,217.22727272727272,155.0,90.5249379286678,tie,20180815_MRSPAR_15_3-processed,competitor,-0.3634583303111626,MRSPAR,225.0,tie,187.98,3,211.99345454545457,122.87997262516093,"{'9F-BE': 1439.75, 'AF': 187.98, 'XK': 539.72}",110,2212.0,629.3818181818182,155.0,379.8096090358036,20180815
204,15_715_7,80,137.87,3,187.71708333333333,23.035736263533693,"{'A5': 137.87, 'A5-AF': 169.87, 'AF': 204.27}",120,440.0,214.875,155.0,85.98285567825853,sabre,20180815_MRSPAR_15_7-processed,competitor,-0.3634583303111626,MRSPAR,100.0,competitor,187.98,2,209.5525833333333,113.19941158127075,"{'9F-BE': 1435.23, 'AF': 187.98}",120,2335.0,565.625,160.0,368.8424787896099,20180815
205,22_1422_14,118,109.67,2,122.58951219512197,12.76325202400409,"{'A5': 109.67, 'A5-AF': 149.87}",82,170.0,163.71951219512195,155.0,3.2213577010510717,competitor,20180815_MRSPAR_22_14-processed,competitor,-0.2617853560682046,MRSPAR,-163.88888888888889,tie,138.38,3,172.39597560975608,65.51597614718044,"{'AF': 138.38, 'AH': 500.65, 'XK': 315.18}",82,1565.0,258.719512195122,155.0,259.87985231499823,20180815
206,22_722_7,109,109.67,2,124.56230769230771,12.615019538182171,"{'A5': 109.67, 'A5-AF': 140.17}",91,170.0,163.07692307692307,155.0,3.47764533758362,competitor,20180815_MRSPAR_22_7-processed,competitor,-0.2982584115984316,MRSPAR,-302.77777777777777,tie,142.38,3,180.57219780219785,41.88198718627796,"{'AF': 142.38, 'BA': 407.47, 'XK': 315.18}",91,1020.0,192.0879120879121,155.0,128.9833450361065,20180815
207,3_23_2,88,176.27,3,233.37339285714285,31.825353980001246,"{'A5': 176.27, 'A5-AF': 268.93, 'AF': 212.67}",112,740.0,237.99107142857142,155.0,141.61147810249432,competitor,20180815_MRSPAR_3_2-processed,competitor,-0.3500879332841662,MRSPAR,183.33333333333334,competitor,237.98,4,547.9170535714286,301.56685098326216,"{'9B-AF-BA-BE': 1608.76, '9B-BA-BE': 1259.76, 'AF': 237.98, 'XK': 488.42}",112,2725.0,1219.732142857143,165.0,569.6410436381569,20180815
208,8_28_2,92,258.17,2,343.7098148148148,33.400859549672894,"{'A5': 258.17, 'AF': 344.62}",108,175.0,161.99074074074073,155.0,6.337096493627002,tie,20180815_MRSPAR_8_2-processed,competitor,-1.009412402680404,MRSPAR,287.5,competitor,518.77,2,567.3302777777776,98.64146153401713,"{'9F-BE': 1534.75, 'XK': 518.77}",108,1980.0,1068.101851851852,425.0,436.24122924134133,20180815
209,8_78_7,93,132.87,3,236.98177570093455,42.74926409634912,"{'A5': 132.87, 'A5-AF': 293.6, 'AF': 230.0}",107,1320.0,264.7196261682243,155.0,145.05501847493798,tie,20180815_MRSPAR_8_7-processed,competitor,-0.5276586136825467,MRSPAR,332.14285714285717,competitor,202.98,3,231.45728971962615,45.03383760437849,"{'AF': 202.98, 'BE': 591.93, 'XK': 483.5}",107,1600.0,883.9252336448598,160.0,301.12840303095487,20180815
210,15_3,0,1120.6,4,1598.18,370.52570253627493,"{'AF': 1867.67, 'AF-MK': 1811.67, 'HM': 1120.6, 'MK': 1799.67}",6,3235.0,2003.3333333333333,1365.0,954.1156463797597,sabre,20180815_MRUPAR_15_3-processed,competitor,-0.31235052650365874,MRUPAR,0.0,competitor,1470.62,1,1470.62,0.0,{'AF': 1470.62},6,3390.0,2879.1666666666665,2345.0,368.3668913823101,20180815
211,15_715_7,36,1600.72,8,1800.3638235294118,94.96041156327672,"{'9W-MK': 1930.25, 'AF': 1637.67, 'AF-BA-MK': 1910.22, 'AF-MK': 1600.72, 'BA-MK': 1852.17, 'MK': 1798.84, 'MK-SS': 1740.05, 'UU': 1635.76}",68,4025.0,2295.8823529411766,1350.0,622.4427931374171,sabre,20180815_MRUPAR_15_7-processed,sabre,0.2890136938377731,MRUPAR,56.25,competitor,1138.09,3,1466.7538235294114,116.27376547356343,"{'AF-BA-MK': 1456.89, 'AF-MK': 1440.57, 'EY-HM': 1138.09}",68,4315.0,2659.6323529411766,1380.0,687.8922577996134,20180815
212,22_1422_14,49,1314.03,7,1493.6280392156862,146.85591956771245,"{'AF': 1343.72, 'AF-BA-MK': 1396.22, 'AF-MK': 1314.03, 'CX-MK': 1394.4, 'MK': 1359.18, 'MK-SS': 1740.05, 'SA': 2000.51}",51,4025.0,2392.7450980392155,1350.0,648.3612524862125,sabre,20180815_MRUPAR_22_14-processed,sabre,0.1837477074343813,MRUPAR,1225.0,competitor,1072.58,5,1198.775294117647,95.16475169626496,"{'AF-MK': 1103.18, 'BA-MK': 1298.17, 'CX-MK': 1300.4, 'EK': 1111.51, 'EY-HM': 1072.58}",51,4315.0,2624.607843137255,1580.0,616.2522560910061,20180815
213,22_722_7,46,878.76,6,1407.9633673469384,122.95492200495721,"{'AF': 1487.62, 'AF-MK': 1314.03, 'LH': 1343.72, 'MK': 1359.18, 'SE-SS-UU': 1506.05, 'UU': 878.76}",98,5250.0,3912.6530612244896,1350.0,1171.9730047033588,tie,20180815_MRUPAR_22_7-processed,competitor,-0.22056079020437883,MRUPAR,44.23076923076923,competitor,1072.58,6,1252.570918367347,110.80071092003433,"{'AF-BA-MK': 1314.99, 'AF-MK': 1103.18, 'BA-MK': 1298.17, 'CX-MK': 1300.4, 'EK': 1111.51, 'EY-HM': 1072.58}",98,4315.0,2644.1326530612246,1580.0,564.5909136246596,20180815
214,3_2,22,1366.7,4,1596.6494444444443,87.25712499584019,"{'AF': 1554.67, 'AF-MK': 1366.7, 'MK': 1554.67, 'UU': 1664.76}",36,3435.0,2206.3888888888887,1365.0,440.7552140703031,sabre,20180815_MRUPAR_3_2-processed,sabre,0.09658301017048364,MRUPAR,78.57142857142857,tie,1234.7,1,1457.6052777777777,82.99191893487017,{'AF-MK': 1234.7},36,2905.0,1940.8333333333333,1365.0,415.689616351981,20180815
215,8_2,0,2113.67,2,2855.0166666666664,1148.4893175065524,"{'AF': 2113.67, 'MK': 4337.71}",6,1395.0,1367.5,1350.0,17.53567791675018,tie,20180815_MRUPAR_8_2-processed,sabre,0.20474340838446872,MRUPAR,0.0,competitor,1680.91,2,1840.785,78.32243452549208,"{'MD-UU': 1680.91, 'UU': 1872.76}",6,2655.0,2186.6666666666665,1800.0,304.3462939920029,20180815
216,8_78_7,26,1466.72,5,1940.2735897435905,603.137914783951,"{'AF': 1466.72, 'AF-MK': 1591.72, 'EK': 2122.64, 'MK': 3829.71, 'MK-SS': 1740.05}",39,4335.0,2479.230769230769,1350.0,827.4799556019934,sabre,20180815_MRUPAR_8_7-processed,sabre,0.029228482600632783,MRUPAR,100.0,competitor,1423.85,2,1494.4079487179488,32.4853375977441,"{'AF-BA-MK': 1436.99, 'AF-MK': 1423.85}",39,4190.0,2961.5384615384614,1875.0,696.7019617324049,20180815
217,15_315_3,94,263.15,13,405.62546296296307,173.05989984770497,"{'AF': 506.41, 'AF-LH': 1577.41, 'EW': 263.15, 'EW-LH': 289.3, 'EW-LX': 307.47, 'EW-OS': 322.54, 'LH': 399.66, 'LH-LX': 329.69, 'LH-OS': 400.75, 'LX': 322.57, 'LX-OS': 393.63, 'OS': 455.59, 'SK': 332.97}",108,2250.0,669.3518518518518,175.0,440.3201323679185,sabre,20180815_MUCPAR_15_3-processed,sabre,0.1269998099942998,MUCPAR,335.7142857142857,competitor,229.73,11,305.7153703703704,44.19414287377372,"{'AZ': 344.95, 'EW': 229.73, 'EW-LH': 241.59, 'EW-LX': 256.72, 'KL': 355.79, 'LG': 323.99, 'LH': 352.66, 'LH-LX': 299.54, 'LH-OS': 344.5, 'LX': 339.67, 'SK': 337.07}",108,2340.0,1424.7222222222222,640.0,452.16345637087767,20180815
218,15_715_7,94,248.24,12,593.371052631579,434.53912466674257,"{'AF': 406.41, 'AF-LH': 1577.41, 'EW-LH': 289.3, 'EW-LX': 279.43, 'EW-OS': 248.24, 'LG': 340.89, 'LH': 370.66, 'LH-LX': 274.29, 'LH-OS': 332.4, 'LX': 411.67, 'LX-OS': 349.53, 'OS': 406.59}",114,1325.0,396.44736842105266,175.0,220.26906684138106,competitor,20180815_MUCPAR_15_7-processed,sabre,0.228206574282952,MUCPAR,235.0,competitor,191.59,13,279.3313157894737,37.930754013376635,"{'AZ': 344.95, 'EW': 239.73, 'EW-LH': 191.59, 'EW-LX': 213.72, 'EW-OS': 226.68, 'KL': 334.79, 'LG': 273.99, 'LH-LX': 288.54, 'LH-OS': 294.5, 'LX': 296.67, 'LX-OS': 275.63, 'OS': 345.59, 'SK': 280.07}",114,2870.0,1455.438596491228,525.0,567.5570851190294,20180815
219,22_1422_14,104,215.28,7,280.2065384615384,23.542425565214227,"{'EW': 251.29, 'EW-LH': 243.15, 'EW-LX': 215.28, 'LH': 293.41, 'LH-LX': 260.14, 'LH-OS': 303.25, 'LX': 292.42}",104,965.0,525.0480769230769,300.0,135.52575650361638,competitor,20180815_MUCPAR_22_14-processed,competitor,-0.07404310665180229,MUCPAR,inf,sabre,231.22,12,274.9773076923077,38.415240963869714,"{'AF': 290.41, 'AZ': 235.95, 'EW': 231.22, 'EW-LH': 245.69, 'KL': 253.79, 'LG': 260.99, 'LH': 252.66, 'LH-LX': 240.79, 'LH-OS': 258.5, 'LX': 233.67, 'OS': 307.59, 'SK': 307.59}",104,2125.0,752.5961538461538,175.0,485.7403421428608,20180815
220,22_722_7,97,202.0,12,263.36293577981655,20.03524608648064,"{'AF': 256.01, 'AF-KL': 258.7, 'EW': 251.29, 'EW-LH': 202.0, 'EW-LX': 212.0, 'EW-OS': 202.86, 'LG': 276.74, 'LH': 246.26, 'LH-LX': 255.39, 'LH-OS': 230.1, 'LX': 278.42, 'LX-OS': 261.23}",109,790.0,398.07339449541286,175.0,114.8487496845806,sabre,20180815_MUCPAR_22_7-processed,sabre,0.15792079207920795,MUCPAR,404.1666666666667,competitor,170.1,10,214.88605504587153,34.14888312306125,"{'AF': 290.41, 'AF-KL': 170.1, 'AZ': 193.95, 'EW-LH': 183.08, 'KL': 180.79, 'LH': 215.35, 'LH-LX': 202.54, 'LH-OS': 215.5, 'LX': 233.67, 'SK': 241.07}",109,2700.0,1000.0917431192661,195.0,622.2249435647494,20180815
221,3_23_2,71,300.7,10,477.80350746268664,42.607597918530466,"{'AZ': 300.7, 'EW-LH': 411.55, 'EW-LX': 411.55, 'EW-OS': 478.64, 'KL': 445.79, 'LH-LX': 431.54, 'LH-OS': 441.5, 'LX': 474.67, 'LX-OS': 453.63, 'OS': 508.59}",134,2470.0,1401.3805970149253,375.0,562.5834580663268,tie,20180815_MUCPAR_3_2-processed,sabre,0.04559361489856994,MUCPAR,56.34920634920635,sabre,286.99,10,435.3858955223881,64.80492402405422,"{'AF-KL': 342.1, 'AZ': 401.95, 'KL': 357.79, 'LG': 286.99, 'LH': 426.66, 'LH-LX': 429.79, 'LH-OS': 452.5, 'LX': 510.67, 'OS': 499.59, 'SK': 477.38}",134,2795.0,1037.7985074626865,175.0,674.545101852979,20180815
222,8_28_2,105,306.16,12,408.55859999999996,34.26911714560785,"{'AF-KL': 441.1, 'AZ': 364.85, 'EW': 336.63, 'EW-LH': 381.55, 'EW-LX': 306.16, 'EW-OS': 375.63, 'LH': 476.66, 'LH-LX': 380.54, 'LH-OS': 413.5, 'LX': 411.67, 'OS': 486.59, 'SK': 417.38}",100,2415.0,1439.45,315.0,585.4368544993222,competitor,20180815_MUCPAR_8_2-processed,sabre,0.07982754115495165,MUCPAR,-1050.0,sabre,281.72,13,389.3803999999998,52.49440102746504,"{'AF-KL': 321.1, 'AZ': 419.95, 'EW': 281.72, 'EW-LH': 297.68, 'EW-LH-LX': 379.68, 'EW-LX': 326.72, 'EW-OS': 344.63, 'LH': 465.66, 'LH-LX': 362.54, 'LH-OS': 426.5, 'LX': 393.67, 'OS': 459.59, 'SK': 342.38}",100,2775.0,1063.5,270.0,653.7407897645826,20180815
223,8_78_7,88,317.16,4,1030.9804716981132,599.1646221728925,"{'AF-LH': 1577.41, 'AZ': 361.85, 'LH': 477.41, 'SK': 317.16}",106,2780.0,983.3018867924528,175.0,956.4923236175307,competitor,20180815_MUCPAR_8_7-processed,sabre,0.13611426409383282,MUCPAR,244.44444444444446,competitor,273.99,10,365.08443396226426,51.446279426401745,"{'AF-KL': 276.1, 'EW': 278.68, 'EW-LH': 280.54, 'KL': 306.79, 'LG': 273.99, 'LH': 397.66, 'LH-LX': 362.54, 'LX': 393.67, 'OS': 439.59, 'SK': 316.07}",106,2545.0,806.7924528301887,270.0,534.962922025908,20180815
224,15_315_3,91,269.66,2,291.127899159664,11.83104368606631,"{'A5': 269.66, 'AF': 291.66}",119,185.0,175.3361344537815,170.0,3.724124993178911,competitor,20180815_NCEPAR_15_3-processed,sabre,0.19394793443595643,NCEPAR,162.5,tie,217.36,3,294.9441176470587,57.074298297233895,"{'AF': 217.36, 'AF-W2': 767.59, 'KL': 327.12}",119,1470.0,469.4033613445378,170.0,309.52161884265615,20180815
225,15_715_7,116,278.66,2,299.20761904761906,12.663394510470942,"{'A5': 278.66, 'AF': 310.66}",84,180.0,173.1547619047619,170.0,2.663877270315273,competitor,20180815_NCEPAR_15_7-processed,sabre,0.16572166798248772,NCEPAR,-181.25,competitor,232.48,4,274.67845238095236,91.79997160529325,"{'AF': 232.48, 'AF-W2': 981.59, 'D8': 380.78, 'KL': 361.12}",84,1370.0,829.3333333333334,175.0,377.85505391230157,20180815
226,22_1422_14,76,122.66,1,145.1140322580646,13.050853625593788,{'A5': 122.66},124,175.0,172.45967741935485,170.0,2.5098155069318464,competitor,20180815_NCEPAR_22_14-processed,competitor,-0.23006685145931843,NCEPAR,79.16666666666667,tie,150.88,5,177.66346774193548,69.55784798520067,"{'AF': 150.88, 'AF-W2': 831.59, 'BA': 295.44, 'KL': 230.12, 'OK': 319.48}",124,1695.0,366.0483870967742,170.0,427.05994047862305,20180815
