,ap_los,both,competitor_cheapest,competitor_cxr_div,competitor_fare_mean,competitor_fare_std,competitor_min_carrier,competitor_only,competitor_time_max,competitor_time_mean,competitor_time_min,competitor_time_std,cxr_div,file_name,lfe,lfe_fare_difference,ond,overlap,quickest,sabre_cheapest,sabre_cxr_div,sabre_fare_mean,sabre_fare_std,sabre_min_carrier,sabre_only,sabre_time_max,sabre_time_mean_sabre,sabre_time_min,sabre_time_std,search_date
189,15_315_3,78,139.99,6,267.8998360655737,49.52718664028706,"{'QF-VA': 303.99, 'JQ-VA': 214.99, 'TT': 139.99, 'JQ-TT': 144.99, 'QF-TT': 228.99, 'TT-VA': 209.99}",122,160.0,151.84426229508196,150.0,2.587383540089345,sabre,20180823_HBAMEL_15_3-2,competitor,-1.464390313593828,HBAMEL,88.63636363636364,tie,344.99,4,397.1497540983607,22.52038952964917,"{'JQ-QF': 367.09, 'VA': 344.99, 'JQ': 360.8, 'QF': 368.02}",122,1390.0,909.9590163934427,150.0,437.82119067112023,20180823
190,15_715_7,72,126.99,6,250.51307692307697,49.878490398293344,"{'QF-VA': 303.99, 'JQ-VA': 196.99, 'TT': 139.99, 'JQ-TT': 126.99, 'QF-TT': 233.99, 'TT-VA': 209.99}",130,160.0,152.53846153846155,150.0,2.801311559251776,sabre,20180823_HBAMEL_15_7-2,competitor,-1.6774549177100557,HBAMEL,62.06896551724138,tie,340.01,4,426.1308461538461,38.94302793645954,"{'JQ-QF': 366.0, 'VA': 340.01, 'JQ': 391.11, 'QF': 368.02}",130,1615.0,768.6923076923077,150.0,524.4419528945731,20180823
191,22_1422_14,78,129.99,5,239.83426229508197,46.99587119051445,"{'TT': 139.99, 'TT-VA': 219.99, 'JQ-TT': 129.99, 'JQ-VA': 209.99, 'QF-TT': 239.99}",122,160.0,152.74590163934425,150.0,2.8095512285679543,sabre,20180823_HBAMEL_22_14-2,competitor,-1.615662743287945,HBAMEL,88.63636363636364,tie,340.01,4,423.8472131147541,43.73309356952488,"{'JQ-QF': 369.11, 'VA': 340.01, 'JQ': 362.11, 'QF': 368.02}",122,1445.0,666.7213114754098,150.0,457.3819544640346,20180823
192,22_722_7,79,131.99,6,254.75335877862597,54.5652512785689,"{'QF-VA': 334.99, 'JQ-VA': 222.99, 'TT': 139.99, 'JQ-TT': 131.99, 'QF-TT': 239.99, 'TT-VA': 219.99}",131,160.0,152.44274809160305,150.0,2.7987917869722376,sabre,20180823_HBAMEL_22_7-2,competitor,-1.7434654140465187,HBAMEL,75.96153846153847,tie,362.11,4,447.1525190839694,36.28419309039112,"{'JQ-QF': 394.11, 'VA': 375.0, 'JQ': 362.11, 'QF': 368.02}",131,1445.0,690.0381679389313,150.0,439.252641594091,20180823
193,3_23_2,59,135.99,7,375.20935483870954,78.70636461398719,"{'VA': 426.99, 'QF-VA': 380.99, 'JQ-VA': 255.99, 'TT': 135.99, 'JQ-TT': 146.99, 'QF-TT': 281.99, 'TT-VA': 234.99}",155,1690.0,673.483870967742,150.0,564.7509433236196,sabre,20180823_HBAMEL_3_2-2,competitor,-1.9472755349658062,HBAMEL,30.729166666666668,tie,400.8,4,572.0982580645161,121.95559814282625,"{'JQ-QF': 477.8, 'VA': 469.01, 'JQ': 400.8, 'QF': 482.0}",155,1695.0,774.1290322580645,150.0,495.2390700351873,20180823
194,8_28_2,80,116.99,6,314.4480152671756,76.19804757664119,"{'QF-VA': 303.99, 'JQ-VA': 191.99, 'TT': 174.99, 'JQ-TT': 116.99, 'QF-TT': 206.99, 'TT-VA': 186.99}",131,1645.0,352.44274809160305,150.0,416.47622815724094,sabre,20180823_HBAMEL_8_2-2,competitor,-2.332079664928626,HBAMEL,78.43137254901961,tie,389.82,4,451.42824427480923,43.51707692178777,"{'JQ-QF': 428.81, 'VA': 409.99, 'JQ': 389.82, 'QF': 445.02}",131,1445.0,681.3358778625955,150.0,391.56875043632107,20180823
195,8_78_7,79,139.99,6,298.0196296296297,61.67898850496926,"{'QF-VA': 303.99, 'JQ-VA': 209.99, 'TT': 197.99, 'JQ-TT': 139.99, 'QF-TT': 228.99, 'TT-VA': 209.99}",135,1300.0,266.1111111111111,150.0,280.65466288838854,sabre,20180823_HBAMEL_8_7-2,competitor,-1.7938424173155225,HBAMEL,70.53571428571429,tie,391.11,4,456.6134074074074,41.89716369417341,"{'JQ-QF': 430.1, 'VA': 409.99, 'JQ': 391.11, 'QF': 405.0}",135,1710.0,877.3703703703703,150.0,521.538277823341,20180823
196,15_3,12,700.99,11,810.469381443299,45.00733489592622,"{'AK-D7-TR': 712.99, '5J-VA': 842.99, '5J-HX': 842.99, '5J-AK-D7': 810.99, 'TR-VA': 742.99, 'CI-TR': 742.99, '5J-TR': 700.99, '5J-CI': 841.99, 'HX-TR': 742.99, '3U-TR': 782.99, 'QF-TR': 841.99}",194,4190.0,2960.0515463917527,1525.0,608.7913766918713,competitor,20180823_HKGMEL_15_3-2,sabre,0.20619409692007012,HKGMEL,3.2967032967032965,sabre,556.45,17,989.118144329897,619.6236520585064,"{'VA': 902.17, 'CX-QF': 4409.44, 'HU-QF': 675.11, 'TR': 865.75, '3U-HU': 848.25, 'SQ': 930.78, 'HU-VA': 638.74, 'CZ-HU': 906.45, 'HX': 921.17, '3U-CZ-QF': 994.87, 'HU': 556.45, '3U-MU': 781.15, 'CX': 907.45, '3U': 617.05, 'QF': 871.44, '3U-CZ-VA': 900.27, 'CZ-HU-VA': 864.17}",194,3585.0,2156.340206185567,1105.0,585.9351126182156,20180823
197,15_7,18,736.99,10,849.7962827225132,42.06810471133514,"{'PR': 866.99, 'AK-D7-TR': 742.99, '5J-VA': 869.99, '5J-HX': 866.99, '5J-AK-D7': 841.99, 'TR-VA': 771.99, 'HX-TR': 762.99, '5J-TR': 736.99, '3U-TR': 839.99, 'QF-TR': 839.99}",191,4190.0,2996.6492146596856,1705.0,580.1467849531576,competitor,20180823_HKGMEL_15_7-2,sabre,0.19069458201603814,HKGMEL,5.202312138728324,sabre,596.45,16,1049.3539267015706,613.0940251121226,"{'CX-VA': 1060.17, 'PR': 730.75, 'CX-QF': 4409.44, 'CZ-MU': 967.65, 'MF': 894.25, 'TR': 895.75, 'HX-VA': 913.67, 'GS-PN': 596.45, 'HX': 1018.92, '3U-CZ-QF': 966.25, 'VA': 929.56, 'CX': 907.45, '3U-CZ': 745.55, '3U-CZ-VA': 968.94, 'GS-HU-PN': 823.45, 'QF': 877.48}",191,4165.0,2095.471204188482,1095.0,678.3356473621495,20180823
198,22_1422_14,30,594.99,18,771.9161363636363,70.35810603203859,"{'AK-D7-MH': 667.99, 'MH-TR': 787.99, 'AK-D7': 634.99, '5J-VA': 779.99, '5J-HX': 775.99, 'AK-D7-VA': 828.99, 'AK-D7-QF': 827.99, 'BI-TR': 806.99, '5J-AK-D7': 594.99, 'MH': 612.99, 'HX-TR': 802.99, 'AK-D7-HX': 824.99, '5J-BI': 779.99, '5J-TR': 706.99, 'AK-D7-TR': 620.99, '5J-QF': 849.99, 'AK-BI-D7': 829.99, 'TR-VA': 805.99}",176,3865.0,2752.5852272727275,1705.0,480.03838371286764,sabre,20180823_HKGMEL_22_14-2,competitor,-0.024975209667389392,HKGMEL,10.273972602739725,sabre,609.85,12,968.5221022727274,655.9802043743268,"{'PR': 730.75, 'VA': 929.56, 'CX-QF': 4409.44, 'MF': 872.35, 'TR': 845.75, 'CA': 609.85, 'QF': 884.21, 'GS-PN': 693.45, 'MH': 821.05, 'CX': 907.45, '3U-CZ': 864.55, 'GS-HU-PN': 920.45}",176,4165.0,2211.3920454545455,1095.0,718.9887102187892,20180823
199,22_722_7,23,764.99,15,842.7730687830689,30.827255988963298,"{'AK-D7-TR': 817.99, 'AK-D7': 863.99, '5J-VA': 779.99, 'MH-VA': 859.99, '5J-HX': 764.99, 'AK-D7-VA': 828.99, 'MH-TR': 848.99, '5J-AK-D7': 814.99, 'TR-VA': 805.99, 'HX-TR': 790.99, 'AK-D7-HX': 824.99, '5J-TR': 768.99, 'HX-MH': 856.99, '5J-QF': 849.99, 'QF-TR': 876.99}",189,3860.0,2575.185185185185,1530.0,519.6685651948694,competitor,20180823_HKGMEL_22_7-2,competitor,-0.08818415927005586,HKGMEL,6.927710843373494,sabre,832.45,17,1111.4992592592591,613.8804062148871,"{'CX-VA': 1061.84, 'PR': 924.65, 'CX-QF': 4409.44, 'MF': 934.25, 'TR': 895.75, 'VA': 929.56, 'GS-PN': 832.45, 'HX-VA': 913.67, 'CZ-HU': 1025.75, 'HX': 1018.92, '3U-CZ-QF': 1085.25, 'MH': 901.75, 'CX': 1418.45, '3U-CZ': 913.55, '3U-CZ-VA': 1087.94, 'GS-HU-PN': 1059.45, 'QF': 885.6}",189,4165.0,2114.4444444444443,1110.0,687.5837150836448,20180823
200,3_23_2,22,788.99,14,894.0958201058202,55.80445930848311,"{'AK-D7-TR': 788.99, 'HX': 961.99, 'AK-D7': 795.99, '5J-VA': 965.99, '5J-HX': 928.99, 'AK-D7-VA': 842.99, 'AK-D7-QF': 919.99, '5J-AK-D7': 801.99, 'TR-VA': 951.99, 'HX-TR': 914.99, 'AK-D7-HX': 842.99, 'QF-TR': 951.99, '5J-QF': 965.99, 'SQ': 930.99}",189,3740.0,2496.9841269841268,1595.0,482.1305826048348,sabre,20180823_HKGMEL_3_2-2,competitor,-0.007934194349738261,HKGMEL,6.586826347305389,sabre,795.25,12,1039.9044973544974,618.3859125650595,"{'VA': 903.84, 'CX-QF': 4409.44, 'CA': 873.85, 'QF': 873.34, 'HX': 1236.45, 'HU': 1162.45, 'JQ-QF': 795.25, 'CZ': 1558.35, 'CX': 1418.45, 'HX-VA': 956.95, 'HU-VA': 893.72, 'SQ': 930.78}",189,4455.0,2614.4708994708994,1110.0,883.402203192918,20180823
201,8_2,15,526.99,10,710.9796907216495,46.02071956107809,"{'AK-D7-TR': 663.99, 'AK-D7': 526.99, 'AK-D7-VA': 721.99, '3K-5J-JQ': 676.99, 'TR': 743.99, '5J-AK-D7': 767.99, 'AK-D7-HX': 719.99, '5J-TR': 747.99, '3K-JQ-TR': 704.99, '3K-AK-D7-JQ': 593.99}",194,3985.0,2807.603092783505,1590.0,464.83804320995023,competitor,20180823_HKGMEL_8_2-2,competitor,-0.13180515759312328,HKGMEL,4.189944134078212,sabre,596.45,13,1008.6403608247422,611.2597569577397,"{'PR': 730.75, 'GS-HU-MU': 815.35, 'CX-QF': 4409.44, 'VA': 902.17, 'TR': 998.75, 'CA': 924.85, 'QF': 884.21, 'GS-PN': 596.45, 'HX': 921.17, 'MH': 796.35, 'CX': 907.45, 'HX-VA': 924.47, 'SQ': 930.78}",194,3895.0,2176.7525773195875,1105.0,644.1015919438629,20180823
202,8_7,11,551.99,6,773.5643589743589,79.95751680603894,"{'AK-D7-TR': 551.99, 'AK-D7': 635.99, 'AK-D7-QF': 788.99, '5J-AK-D7': 766.99, '5J-TR': 635.99, 'SQ-TR': 828.99}",195,3715.0,2402.128205128205,1595.0,456.25996272061104,competitor,20180823_HKGMEL_8_7-2,sabre,0.21946049747278026,HKGMEL,2.989130434782609,sabre,430.85,14,842.9244102564102,662.3433742784421,"{'PR': 636.35, 'GS-HU-MU': 815.35, 'CX-QF': 4409.44, 'MF': 856.35, 'TR': 905.75, 'CA': 430.85, 'HX-VA': 913.67, 'GS-PN': 596.45, 'MH': 845.75, 'GS-HU': 852.45, 'CX': 907.45, '3U-CZ': 923.55, 'QF': 884.21, 'GS-HU-PN': 852.45}",195,4165.0,2299.5897435897436,1095.0,737.2695068070154,20180823
203,15_315_3,17,589.99,13,774.4397354497355,66.00164297144156,"{'AK-D7-TR': 589.99, '5J-HX': 815.99, 'AK-D7-VA': 835.99, 'TR': 644.99, 'AK-D7-QF': 836.99, '5J-AK-D7': 641.99, 'MF-TR': 770.99, 'CI-TR': 732.99, 'AK-D7-HX': 790.99, '5J-TR': 706.99, '5J-MF': 826.99, '5J-CI': 788.99, 'HX-TR': 763.99}",189,3775.0,2750.873015873016,1530.0,580.4397221273738,tie,20180823_HKGSYD_15_3-2,competitor,-0.4986016712147663,HKGSYD,4.913294797687861,sabre,884.16,13,1025.0195287958113,614.6352752454846,"{'PR': 884.16, 'GS-HU-MU': 906.76, 'CX-QF': 4426.31, 'VA': 906.86, 'CA': 928.56, 'TR': 909.16, 'HX': 922.98, 'MH': 901.92, 'CZ': 898.46, 'FM-GS-HU-MU': 906.76, 'CX': 923.86, 'QF': 889.6, 'SQ': 947.66}",191,4005.0,2045.6020942408377,1095.0,693.2325339313311,20180823
204,15_7,27,652.99,15,826.8580203045686,48.08711103394986,"{'PR': 652.99, 'AK-D7-TR': 694.99, '5J-VA': 815.99, '5J-HX': 815.99, 'TR': 749.99, '5J-AK-D7': 747.99, 'MF-TR': 773.99, 'CI-TR': 735.99, 'MH': 811.99, '5J-TR': 816.99, '5J-MF': 826.99, '5J-CI': 788.99, 'HX-TR': 763.99, 'QF-TR': 877.99, 'TR-VA': 763.99}",197,4180.0,2981.395939086294,1425.0,600.9959468637788,sabre,20180823_HKGSYD_15_7-2,sabre,0.2962219942112437,HKGSYD,7.9411764705882355,sabre,459.56,7,648.42,681.1380151621106,"{'PR': 937.66, 'VA': 906.86, 'CA-ZH': 459.56, 'CA': 459.56, 'CX-QF': 4426.31, 'CX': 923.86, 'HU-VA': 640.02}",197,3810.0,2645.203045685279,1095.0,657.0376153234,20180823
205,22_1422_14,23,750.99,20,912.5008695652173,47.708700462139745,"{'AK-D7-TR': 855.99, 'AK-D7': 890.99, '5J-VA': 750.99, 'MH-VA': 852.99, '5J-HX': 750.99, 'AK-D7-VA': 855.99, 'AK-D7-QF': 973.99, 'HX-VA': 964.99, '5J-AK-D7': 782.99, 'MH': 901.99, 'HX-TR': 822.99, 'AK-D7-HX': 855.99, 'AK-D7-MH': 879.99, '5J-TR': 955.99, 'HX-MH': 852.99, '5J-QF': 865.99, '5J-GA': 977.99, 'QF-TR': 938.99, 'TR-VA': 822.99, 'MH-QF': 967.99}",184,3775.0,2403.342391304348,1140.0,568.6561160336246,sabre,20180823_HKGSYD_22_14-2,competitor,-0.010692552497370101,HKGSYD,7.142857142857143,sabre,759.02,14,1076.5614130434783,507.27816431024365,"{'CX-VA': 1081.02, 'PR': 937.66, 'CA-SC': 1102.56, 'VA': 1065.99, 'HU-MU': 1047.76, 'CA': 985.56, 'CZ-HU': 928.86, 'CX-QF': 4426.31, 'GS-HU': 995.86, 'CX': 1434.86, 'HX': 1009.98, 'QF': 880.07, 'MH': 1033.22, 'HU-VA': 759.02}",184,4455.0,2300.054347826087,1095.0,793.9405060108838,20180823
206,22_722_7,33,690.99,18,834.4118749999999,54.554877895795265,"{'AK-D7-TR': 765.99, 'AK-D7': 800.99, '5J-VA': 750.99, 'MH-VA': 852.99, 'MF': 872.99, '5J-HX': 750.99, 'AK-D7-VA': 859.99, 'TR': 765.99, 'MH-TR': 780.99, '5J-AK-D7': 692.99, 'MH': 785.99, 'HX-TR': 823.99, 'AK-D7-HX': 859.99, 'AK-D7-MH': 788.99, '5J-TR': 690.99, 'HX-MH': 852.99, '5J-QF': 865.99, 'TR-VA': 823.99}",192,4035.0,2565.8854166666665,1385.0,566.3814574898327,sabre,20180823_HKGSYD_22_7-2,sabre,0.055326415722369376,HKGSYD,10.185185185185185,sabre,652.76,9,916.1894949494947,625.3284410439237,"{'PR': 652.76, 'CA-ZH': 783.56, 'CA': 723.56, 'QF': 880.07, 'TR': 858.16, 'CX-QF': 4426.31, 'CX': 923.86, '3U-CZ': 820.96, 'HU-VA': 729.02}",198,4455.0,2663.080808080808,1095.0,791.3471476903921,20180823
207,3_23_2,43,706.99,12,882.1851219512196,54.204891687071225,"{'AK-D7-TR': 706.99, 'AK-CX-D7': 937.99, 'AK-D7': 735.99, 'VA': 938.99, 'AK-D7-VA': 769.99, 'AK-D7-QF': 819.99, '5J-AK-D7': 731.99, 'AK-D7-HX': 769.99, 'AK-D7-MH': 844.99, 'AK-D7-SQ': 824.99, 'AK-D7-TG': 852.99, 'QF': 917.99}",164,3610.0,2394.6951219512193,1380.0,556.8746857970652,sabre,20180823_HKGSYD_3_2-2,competitor,-0.11424489738185828,HKGSYD,17.768595041322314,sabre,787.76,11,1098.098475609756,843.2447866299818,"{'PR': 787.76, 'VA': 946.86, 'HX': 961.01, 'CA': 1027.56, 'TR': 1023.16, 'CX-QF': 4426.31, 'MH': 934.22, '3U-MU': 952.56, 'CX': 7766.86, 'QF': 877.48, 'SQ': 900.83}",164,3745.0,2187.5914634146343,1100.0,689.0367314954933,20180823
208,8_2,8,544.99,13,730.2622772277227,51.76698773030001,"{'AK-CI-D7': 680.99, 'AK-D7': 544.99, 'AK-D7-TR': 601.99, 'AK-D7-VA': 725.99, 'TR': 765.99, '5J-AK-D7': 703.99, 'TR-VA': 778.99, 'CI-TR': 796.99, 'AK-D7-HX': 712.99, '5J-TR': 692.99, '5J-CI': 774.99, 'HX-TR': 765.99, '5J': 744.99}",202,3660.0,2567.8217821782177,1395.0,493.62851655774216,sabre,20180823_HKGSYD_8_2-2,competitor,-0.19774674764674577,HKGSYD,2.051282051282051,sabre,652.76,11,992.641568627451,604.7829627364239,"{'PR': 652.76, 'GS-HU-MU': 886.76, 'CX-QF': 4426.31, 'VA': 906.86, 'CA': 928.56, 'HX': 837.86, 'MH': 877.22, 'FM-GS-HU-MU': 886.76, 'CX': 923.86, 'OZ': 932.06, 'QF': 880.07}",204,3480.0,2114.142156862745,1095.0,690.1214460033456,20180823
209,8_7,0,601.99,8,725.0435714285713,36.34817660274929,"{'AK-D7-TR': 601.99, 'AK-D7': 641.99, 'AK-CI-D7': 673.99, 'AK-D7-VA': 708.99, 'TR': 644.99, 'CI-TR': 735.99, 'AK-D7-HX': 704.99, '5J-TR': 692.99}",224,4180.0,2448.6383928571427,1395.0,537.1426634063032,competitor,20180823_HKGSYD_8_7-2,sabre,0.23659861459492684,HKGSYD,0.0,sabre,459.56,9,627.3586607142859,644.2205386335502,"{'PR': 652.76, 'VA': 906.86, 'HX': 837.86, 'CA': 459.56, 'CX-QF': 4426.31, 'TR': 919.16, 'CA-ZH': 459.56, 'CX': 923.86, 'QF': 747.76}",224,3900.0,2541.5848214285716,1095.0,621.0962837353989,20180823
210,15_315_3,23,972.99,1,1380.5971428571427,177.82395357658783,{'QF-VA': 972.99},28,250.0,246.78571428571428,245.0,2.439750182371333,tie,20180823_KTAPER_15_3-2,competitor,-0.7101820162591599,KTAPER,230.0,competitor,1663.99,1,1870.5025000000003,130.23505125349322,{'QF': 1663.99},28,250.0,250.0,250.0,0.0,20180823
211,15_715_7,24,821.99,1,1012.6958823529411,138.23290171252475,{'QF-VA': 821.99},34,250.0,247.7941176470588,245.0,2.5199736863068916,tie,20180823_KTAPER_15_7-2,competitor,-0.4407109575542281,KTAPER,120.0,competitor,1184.25,1,1309.701176470588,116.4455618099747,{'QF': 1184.25},34,250.0,250.0,250.0,0.0,20180823
212,22_1422_14,23,821.99,1,986.1328571428572,136.80302345668662,{'QF-VA': 821.99},35,250.0,247.85714285714286,245.0,2.510482226267169,tie,20180823_KTAPER_22_14-2,competitor,-0.4407109575542281,KTAPER,95.83333333333333,competitor,1184.25,1,1306.1168571428573,116.6636836927975,{'QF': 1184.25},35,250.0,250.0,250.0,0.0,20180823
213,22_722_7,23,821.99,1,986.1328571428572,136.80302345668662,{'QF-VA': 821.99},35,250.0,247.85714285714286,245.0,2.510482226267169,tie,20180823_KTAPER_22_7-2,competitor,-0.4407109575542281,KTAPER,95.83333333333333,competitor,1184.25,1,1306.1168571428573,116.6636836927975,{'QF': 1184.25},35,250.0,250.0,250.0,0.0,20180823
214,3_23_2,15,821.99,1,1099.79,173.091305385337,{'QF-VA': 821.99},15,250.0,247.33333333333334,245.0,2.5819888974716108,tie,20180823_KTAPER_3_2-2,competitor,-0.6195452499422134,KTAPER,inf,competitor,1331.25,1,1392.4193333333328,64.57519166131246,{'QF': 1331.25},15,250.0,250.0,250.0,0.0,20180823
215,8_28_2,12,821.99,1,931.2627272727273,93.62488014314455,{'QF-VA': 821.99},11,250.0,249.0909090909091,245.0,2.0225995873897267,tie,20180823_KTAPER_8_2-2,competitor,-0.4407109575542281,KTAPER,-600.0,competitor,1184.25,1,1395.9527272727273,216.88617535891535,{'QF': 1184.25},11,250.0,250.0,250.0,0.0,20180823
216,8_78_7,23,821.99,1,888.2757142857145,73.06924308978633,{'QF-VA': 821.99},21,250.0,248.57142857142858,245.0,2.3145502494313788,tie,20180823_KTAPER_8_7-2,competitor,-0.4407109575542281,KTAPER,-575.0,competitor,1184.25,1,1276.7147619047619,90.745286798767,{'QF': 1184.25},21,250.0,250.0,250.0,0.0,20180823
217,15_315_3,16,1253.99,60,2040.2764583333328,117.71558688982097,"{'3U-MF': 1811.99, 'MF-VA': 1910.99, '3U-CI': 2005.99, 'CZ-HX': 1958.99, 'CZ-NZ': 2123.99, 'AA-CI': 2080.99, 'AA-FJ-QF': 2087.99, '3U': 1253.99, 'CI-PR': 2045.99, 'CI-CZ': 2040.99, '3U-CZ': 2135.99, 'AA-CZ': 2100.99, 'CI-MF': 1715.99, 'HX-NZ': 2021.99, '3U-NZ': 2133.99, 'CZ-FJ': 2049.99, 'EY-MF': 1988.99, '3U-HX': 2035.99, 'FJ-MF': 1724.99, 'AA-MF': 2085.99, 'HX-UA': 2102.99, 'FJ-PR': 2054.99, 'HX-QF-UA': 2127.99, 'HX-JQ-TN': 2030.99, 'MF-QF-UA': 1903.99, 'HX-MF': 1873.99, 'DL-HX': 2159.99, 'MF-QF': 2026.99, 'MF-NZ': 1798.99, '3U-PR': 2142.99, 'HX-VA': 2133.99, 'NZ-PR': 2128.99, 'JQ-MF-UA': 1904.99, 'JQ-MF-TN': 1806.99, 'AA-CI-QF': 2077.99, 'AA-JQ-MF': 1902.99, 'CZ-MU': 2024.99, 'FJ-MU': 2013.99, 'CX-MF': 1955.99, 'MU-NZ': 2087.99, 'HX-MU': 2162.99, 'CZ-MF': 1735.99, 'AA-NZ-QF': 2160.99, 'MF-UA': 1879.99, '3U-FJ': 2015.99, '3U-JQ-TN': 2097.99, 'AA-FJ': 2089.99, 'AA-CZ-QF': 2097.99, 'JQ-PR-TN': 2137.99, 'DL-MF': 1936.99, 'CZ-JQ-TN': 2131.99, 'HX-JQ-UA': 2128.99, 'MF-QF-TN': 1984.99, 'FJ-HX': 1948.99, 'JQ-MU-TN': 2095.99, 'CI-HX': 1937.99, 'AA-NZ': 2163.99, 'CZ-PR': 2065.99, 'CI-MU': 2004.99, 'AA-JQ-QF': 2103.99}",192,6500.0,3828.125,2150.0,919.9546853169721,sabre,20180823_LAXMEL_15_3-2,competitor,-0.1809105335768227,LAXMEL,4.545454545454546,sabre,1480.85,21,2117.9776562500006,270.48028183975185,"{'AA': 2857.55, 'VA': 2264.55, 'AC': 1896.2, 'MF': 2234.75, 'UA': 2264.55, 'CX': 1738.35, 'DL-VA': 2264.55, 'DL': 2264.55, 'QF-UA': 2287.87, 'MU': 1609.35, 'CZ': 1876.05, '3U-MU': 1480.85, 'AA-QF': 2104.57, 'AA-JQ': 2107.83, 'AC-VA': 2098.94, 'SQ': 2148.98, 'JQ-UA': 2279.9, 'AA-JQ-QF': 2105.43, 'AC-AS-VA': 2102.64, 'QF': 2857.54, 'AC-AS-QF': 2099.95}",192,5340.0,3207.8958333333335,1790.0,924.7241782533981,20180823
218,15_7,46,1296.99,12,1602.6258024691358,241.59893762293777,"{'VA': 1820.99, 'CX': 1806.99, 'QF': 1296.99, 'QF-UA': 1418.99, 'MF-QF-UA': 1903.99, 'AA-QF': 1517.99, 'NZ': 1377.99, 'MF-NZ': 1842.99, 'MF-UA': 1879.99, 'MF-PR': 1852.99, 'HU-MF': 1849.99, 'AA-MF-QF': 1903.99}",162,5270.0,2629.4135802469136,1910.0,746.9262865761295,competitor,20180823_LAXMEL_15_7-2,competitor,-0.024556858572540967,LAXMEL,19.82758620689655,sabre,1328.84,13,1754.8774691358024,269.961607685222,"{'AA': 1734.02, 'PR': 1707.55, 'AC': 1731.55, 'AC-AS': 1889.25, 'VA': 1843.66, 'QF': 2221.54, 'DL': 2249.0, 'QF-UA': 1418.87, 'CZ': 1758.05, 'NZ': 1328.84, 'AA-QF': 1460.36, 'DL-VA': 1817.94, 'UA': 1541.65}",162,4815.0,2831.9814814814813,1790.0,690.7668838716085,20180823
219,22_1422_14,74,1289.99,14,1444.9976923076924,173.04077111334624,"{'AA': 1519.99, 'VA': 1425.99, 'AC': 1527.99, 'CX': 1806.99, 'QF': 1291.99, 'DL': 1816.99, 'QF-UA': 1289.99, 'CZ-MF': 1735.99, 'CZ': 1732.99, 'NZ': 1321.99, 'AA-QF': 1370.99, 'CA-MF': 1775.99, 'DL-VA': 1291.99, 'MF-PR': 1670.99}",130,4770.0,2385.4,1930.0,485.8819616122367,sabre,20180823_LAXMEL_22_14-2,sabre,9.302397693014538e-05,LAXMEL,66.07142857142857,sabre,1289.87,8,1439.3706153846153,273.7941562667471,"{'AA': 2918.55, 'VA': 1448.66, 'DL': 1915.72, 'DL-VA': 1290.3, 'QF-UA': 1289.87, 'AA-QF': 1370.57, 'QF': 1294.52, 'UA': 1349.95}",130,3883.0,2799.8307692307694,1790.0,536.5490959634996,20180823
220,22_722_7,59,1289.99,11,1574.5614285714285,233.64171728266876,"{'AA': 1519.99, 'JQ-QF-UA': 1837.99, 'AC': 1527.99, 'VA': 1425.99, 'QF': 1292.99, 'DL': 1816.99, 'QF-UA': 1289.99, 'CZ': 1732.99, 'AA-QF': 1314.99, 'DL-VA': 1293.99, 'JQ-UA': 1814.99}",147,3230.0,2278.0068027210887,1930.0,262.46483121484846,sabre,20180823_LAXMEL_22_7-2,sabre,9.302397693014538e-05,LAXMEL,33.52272727272727,sabre,1289.87,8,1455.6730612244899,265.709649093492,"{'AA': 1373.83, 'DL': 1992.0, 'DL-VA': 1293.94, 'QF-UA': 1289.87, 'NZ': 1405.74, 'AA-QF': 1316.97, 'QF': 1350.52, 'UA': 1349.95}",147,3767.0,2837.7755102040815,1790.0,476.5054556446922,20180823
221,3_23_2,36,2163.99,15,2286.008292682926,33.21901158688375,"{'AA-VA': 2302.99, 'NZ-UA': 2253.99, 'DL-NZ': 2253.99, 'CZ-DL': 2275.99, 'CZ-NZ': 2163.99, 'NZ-VA': 2253.99, 'VA': 2291.99, 'QF-UA': 2293.99, 'AA-NZ': 2207.99, 'AA-NZ-QF': 2205.99, 'AA-JQ-NZ': 2207.99, 'AA-QF-VA': 2300.99, 'AA-CZ': 2270.99, 'NZ-QF-UA': 2275.99, 'DL-NZ-VA': 2275.99}",164,3845.0,2946.2195121951218,1995.0,314.5086351439793,sabre,20180823_LAXMEL_3_2-2,sabre,0.09271761884297057,LAXMEL,14.0625,sabre,1963.35,11,2412.620975609756,110.39667416424737,"{'VA': 2291.94, 'DL': 2444.55, 'CX': 2434.35, 'QF-UA': 2364.95, 'MU': 2367.9, 'CZ': 1963.35, 'AA-CX-QF': 2452.25, 'AA-QF': 2264.61, 'DL-VA': 2291.94, 'AA-CX': 2458.47, 'UA': 2444.55}",164,4755.0,3130.7134146341464,1800.0,671.7751026426924,20180823
