,date,count
1317,2020-06-04 17:16:36.180747,8126
1318,2020-06-04 17:16:45.845386,8132
1319,2020-06-04 17:16:55.864122,8130
1320,2020-06-04 17:17:05.958044,8123
1321,2020-06-04 17:17:15.827912,8108
1322,2020-06-04 17:17:25.815969,8084
1323,2020-06-04 17:17:36.268573,8085
1324,2020-06-04 17:17:46.251690,8083
1325,2020-06-04 17:17:55.871909,8084
1326,2020-06-04 17:18:05.791863,8065
1327,2020-06-04 17:18:15.946019,8065
1328,2020-06-04 17:18:25.864094,8067
1329,2020-06-04 17:18:35.814915,8078
1330,2020-06-04 17:18:45.976471,8070
1331,2020-06-04 17:18:55.799043,8068
1332,2020-06-04 17:19:06.003997,8078
1333,2020-06-04 17:19:15.959665,8081
1334,2020-06-04 17:19:25.798973,8070
1335,2020-06-04 17:19:35.832452,8079
1336,2020-06-04 17:19:45.961942,8074
1337,2020-06-04 17:19:55.830600,8077
1338,2020-06-04 17:20:05.830857,8059
1339,2020-06-04 17:20:15.779883,8060
1340,2020-06-04 17:20:25.886812,8059
1341,2020-06-04 17:20:35.832381,8061
1342,2020-06-04 17:20:45.830971,8059
1343,2020-06-04 17:20:55.814914,8059
1344,2020-06-04 17:21:05.815101,8056
1345,2020-06-04 17:21:15.957293,8060
1346,2020-06-04 17:21:25.843318,8053
1347,2020-06-04 17:21:35.959597,8057
1348,2020-06-04 17:21:45.816127,8063
1349,2020-06-04 17:21:55.962200,8060
1350,2020-06-04 17:22:06.007432,8052
1351,2020-06-04 17:22:15.831642,8041
1352,2020-06-04 17:22:25.774918,8027
1353,2020-06-04 17:22:35.918933,8025
1354,2020-06-04 17:22:45.831473,8016
1355,2020-06-04 17:22:55.791999,8010
1356,2020-06-04 17:23:05.842478,8006
1357,2020-06-04 17:23:15.840167,7997
1358,2020-06-04 17:23:25.962747,7999
1359,2020-06-04 17:23:35.962446,7996
1360,2020-06-04 17:23:45.956421,7998
1361,2020-06-04 17:23:55.792605,7990
1362,2020-06-04 17:24:05.895896,7987
1363,2020-06-04 17:24:15.774953,8001
1364,2020-06-04 17:24:25.815766,7982
1365,2020-06-04 17:24:35.800351,7978
1366,2020-06-04 17:24:45.958003,7978
1367,2020-06-04 17:24:55.804964,7982
1368,2020-06-04 17:25:05.799327,7973
1369,2020-06-04 17:25:15.879162,7965
1370,2020-06-04 17:25:25.848400,7951
1371,2020-06-04 17:25:35.878892,7942
1372,2020-06-04 17:25:45.817493,7951
1373,2020-06-04 17:25:55.778991,7941
1374,2020-06-04 17:26:05.758276,7937
1375,2020-06-04 17:26:15.912770,7964
1376,2020-06-04 17:26:25.862191,7975
1377,2020-06-04 17:26:35.828793,7951
1378,2020-06-04 17:26:45.755422,7955
1379,2020-06-04 17:26:56.079430,7937
1380,2020-06-04 17:27:05.962716,7937
1381,2020-06-04 17:27:15.799051,7929
1382,2020-06-04 17:27:25.833934,7921
1383,2020-06-04 17:27:35.850505,7925
1384,2020-06-04 17:27:45.830642,7934
1385,2020-06-04 17:27:55.854670,7931
1386,2020-06-04 17:28:05.768953,7927
1387,2020-06-04 17:28:15.834145,7918
1388,2020-06-04 17:28:25.961352,7924
1389,2020-06-04 17:28:35.816895,7932
1390,2020-06-04 17:28:45.883040,7940
1391,2020-06-04 17:28:55.814721,7943
1392,2020-06-04 17:29:05.945047,7951
1393,2020-06-04 17:29:15.849604,7944
1394,2020-06-04 17:29:25.831577,7937
1395,2020-06-04 17:29:35.847667,7947
1396,2020-06-04 17:29:45.830913,7941
1397,2020-06-04 17:29:55.864486,7931
1398,2020-06-04 17:30:05.864544,7931
1399,2020-06-04 17:30:16.789193,7935
1400,2020-06-04 17:30:25.815796,7939
1401,2020-06-04 17:30:35.935667,7935
1402,2020-06-04 17:30:45.959119,7932
1403,2020-06-04 17:30:55.782985,7939
1404,2020-06-04 17:31:05.813992,7934
1405,2020-06-04 17:31:15.929660,7938
1406,2020-06-04 17:31:25.785981,7932
1407,2020-06-04 17:31:35.832257,7929
1408,2020-06-04 17:31:45.831460,7921
1409,2020-06-04 17:31:55.991843,7926
1410,2020-06-04 17:32:05.833182,7923
1411,2020-06-04 17:32:15.767021,7930
1412,2020-06-04 17:32:25.791000,7935
1413,2020-06-04 17:32:35.957938,7943
1414,2020-06-04 17:32:45.975489,7951
1415,2020-06-04 17:32:55.974770,7939
1416,2020-06-04 17:33:05.799504,7936
1417,2020-06-04 17:33:15.749718,7932
1418,2020-06-04 17:33:25.826343,7931
1419,2020-06-04 17:33:35.849600,7937
1420,2020-06-04 17:33:45.835761,7936
1421,2020-06-04 17:33:55.978278,7932
1422,2020-06-04 17:34:05.990269,7948
1423,2020-06-04 17:34:15.849150,7943
1424,2020-06-04 17:34:25.899214,7942
1425,2020-06-04 17:34:35.829835,7942
1426,2020-06-04 17:34:45.932928,7965
1427,2020-06-04 17:34:55.768427,7964
1428,2020-06-04 17:35:06.006387,7968
1429,2020-06-04 17:35:15.819427,7952
1430,2020-06-04 17:35:25.913996,7948
1431,2020-06-04 17:35:35.955178,7940
1432,2020-06-04 17:35:45.868920,7944
1433,2020-06-04 17:35:56.048788,7941
1434,2020-06-04 17:36:05.814975,7937
1435,2020-06-04 17:36:15.921271,7939
1436,2020-06-04 17:36:25.815841,7948
1437,2020-06-04 17:36:35.801755,7951
1438,2020-06-04 17:36:45.791049,7952
1439,2020-06-04 17:36:56.073548,7955
1440,2020-06-04 17:37:05.784023,7947
1441,2020-06-04 17:37:15.972206,7947
1442,2020-06-04 17:37:25.879864,7953
1443,2020-06-04 17:37:35.835197,7955
1444,2020-06-04 17:37:45.933498,7955
1445,2020-06-04 17:37:55.765688,7953
1446,2020-06-04 17:38:05.852699,7947
1447,2020-06-04 17:38:15.830615,7943
1448,2020-06-04 17:38:26.336136,7951
1449,2020-06-04 17:38:35.788114,7938
1450,2020-06-04 17:38:45.847993,7934
1451,2020-06-04 17:38:55.816282,7923
1452,2020-06-04 17:39:06.115629,7925
1453,2020-06-04 17:39:15.899985,7907
1454,2020-06-04 17:39:25.831857,7910
1455,2020-06-04 17:39:35.777885,7921
1456,2020-06-04 17:39:45.880575,7921
1457,2020-06-04 17:39:55.851113,7916
1458,2020-06-04 17:40:05.846524,7922
1459,2020-06-04 17:40:15.893000,7911
1460,2020-06-04 17:40:25.788085,7916
1461,2020-06-04 17:40:36.083975,7912
1462,2020-06-04 17:40:45.876010,7911
1463,2020-06-04 17:40:55.795115,7906
1464,2020-06-04 17:41:05.840892,7890
1465,2020-06-04 17:41:16.179337,7877
1466,2020-06-04 17:41:25.832027,7870
1467,2020-06-04 17:41:35.848870,7863
1468,2020-06-04 17:41:45.792199,7877
1469,2020-06-04 17:41:56.024379,7871
1470,2020-06-04 17:42:05.918995,7861
1471,2020-06-04 17:42:15.761203,7847
1472,2020-06-04 17:42:25.816116,7820
1473,2020-06-04 17:42:35.794029,7806
1474,2020-06-04 17:42:46.148820,7803
1475,2020-06-04 17:42:56.235482,7802
1476,2020-06-04 17:43:05.894473,7811
1477,2020-06-04 17:43:15.829686,7818
1478,2020-06-04 17:43:25.936948,7813
1479,2020-06-04 17:43:35.816388,7814
1480,2020-06-04 17:43:45.870392,7810
1481,2020-06-04 17:43:55.798483,7802
1482,2020-06-04 17:44:05.856013,7792
1483,2020-06-04 17:44:15.978435,7802
1484,2020-06-04 17:44:25.815022,7802
1485,2020-06-04 17:44:35.814894,7797
1486,2020-06-04 17:44:45.831295,7808
1487,2020-06-04 17:44:55.935072,7804
1488,2020-06-04 17:45:06.020370,7811
1489,2020-06-04 17:45:15.809780,7819
1490,2020-06-04 17:45:25.777804,7834
1491,2020-06-04 17:45:35.941159,7824
1492,2020-06-04 17:45:45.848133,7819
1493,2020-06-04 17:45:56.000288,7832
1494,2020-06-04 17:46:05.859553,7830
1495,2020-06-04 17:46:15.946757,7816
1496,2020-06-04 17:46:26.017631,7814
1497,2020-06-04 17:46:35.826672,7804
1498,2020-06-04 17:46:45.833430,7809
1499,2020-06-04 17:46:55.982243,7812
1500,2020-06-04 17:47:06.000345,7799
1501,2020-06-04 17:47:15.995400,7796
1502,2020-06-04 17:47:25.858170,7803
1503,2020-06-04 17:47:35.848346,7812
1504,2020-06-04 17:47:45.982249,7801
1505,2020-06-04 17:47:55.830603,7798
1506,2020-06-04 17:48:05.798609,7798
1507,2020-06-04 17:48:15.785772,7789
1508,2020-06-04 17:48:26.014990,7799
1509,2020-06-04 17:48:35.887387,7805
1510,2020-06-04 17:48:45.806075,7799
1511,2020-06-04 17:48:56.811285,7791
1512,2020-06-04 17:49:05.997215,7782
1513,2020-06-04 17:49:16.370690,7773
1514,2020-06-04 17:49:25.848504,7777
1515,2020-06-04 17:49:35.834084,7773
1516,2020-06-04 17:49:45.779197,7775
1517,2020-06-04 17:49:56.360195,7765
1518,2020-06-04 17:50:05.839529,7756
1519,2020-06-04 17:50:15.803827,7760
1520,2020-06-04 17:50:25.824558,7759
1521,2020-06-04 17:50:35.987749,7755
1522,2020-06-04 17:50:45.911581,7752
1523,2020-06-04 17:50:55.799701,7751
1524,2020-06-04 17:51:05.840243,7749
1525,2020-06-04 17:51:15.847226,7755
1526,2020-06-04 17:51:25.911374,7756
1527,2020-06-04 17:51:35.838110,7752
1528,2020-06-04 17:51:45.799215,7747
1529,2020-06-04 17:51:55.816002,7744
1530,2020-06-04 17:52:06.194027,7745
1531,2020-06-04 17:52:15.848281,7745
1532,2020-06-04 17:52:25.863212,7738
1533,2020-06-04 17:52:35.830614,7731
1534,2020-06-04 17:52:45.794909,7726
1535,2020-06-04 17:52:55.896910,7715
1536,2020-06-04 17:53:05.861864,7721
1537,2020-06-04 17:53:15.832546,7713
1538,2020-06-04 17:53:25.869474,7718
1539,2020-06-04 17:53:35.862179,7724
1540,2020-06-04 17:53:45.895817,7713
1541,2020-06-04 17:53:55.799115,7697
1542,2020-06-04 17:54:05.842018,7687
1543,2020-06-04 17:54:15.839709,7678
1544,2020-06-04 17:54:25.902102,7664
1545,2020-06-04 17:54:35.787558,7655
1546,2020-06-04 17:54:46.217654,7656
1547,2020-06-04 17:54:55.798639,7651
1548,2020-06-04 17:55:05.954469,7640
1549,2020-06-04 17:55:15.833893,7642
1550,2020-06-04 17:55:25.833948,7636
1551,2020-06-04 17:55:35.849746,7629
1552,2020-06-04 17:55:46.000164,7633
1553,2020-06-04 17:55:56.009236,7639
1554,2020-06-04 17:56:05.859635,7636
1555,2020-06-04 17:56:15.790267,7606
1556,2020-06-04 17:56:25.913823,7607
1557,2020-06-04 17:56:36.055062,7596
1558,2020-06-04 17:56:45.815543,7601
1559,2020-06-04 17:56:55.818935,7585
1560,2020-06-04 17:57:05.817035,7589
1561,2020-06-04 17:57:15.879576,7586
1562,2020-06-04 17:57:25.789242,7591
1563,2020-06-04 17:57:35.767556,7596
1564,2020-06-04 17:57:45.831789,7588
1565,2020-06-04 17:57:55.976298,7588
1566,2020-06-04 17:58:06.041944,7598
1567,2020-06-04 17:58:15.824523,7589
1568,2020-06-04 17:58:25.878169,7593
1569,2020-06-04 17:58:35.780167,7581
1570,2020-06-04 17:58:45.922237,7589
1571,2020-06-04 17:58:55.815244,7588
1572,2020-06-04 17:59:05.859131,7591
1573,2020-06-04 17:59:15.800360,7596
1574,2020-06-04 17:59:25.959972,7594
1575,2020-06-04 17:59:35.826931,7610
1576,2020-06-04 17:59:46.212479,7618
1577,2020-06-04 17:59:55.847992,7612
1578,2020-06-04 18:00:05.978829,7615
1579,2020-06-04 18:00:15.799713,7620
1580,2020-06-04 18:00:25.976199,7609
1581,2020-06-04 18:00:35.799360,7612
1582,2020-06-04 18:00:45.815950,7602
1583,2020-06-04 18:00:55.928354,7593
1584,2020-06-04 18:01:05.784276,7589
1585,2020-06-04 18:01:15.975037,7576
1586,2020-06-04 18:01:25.824308,7571
1587,2020-06-04 18:01:35.878486,7575
1588,2020-06-04 18:01:45.845810,7582
1589,2020-06-04 18:01:55.787939,7577
1590,2020-06-04 18:02:05.831792,7588
1591,2020-06-04 18:02:15.911425,7580
1592,2020-06-04 18:02:25.784499,7587
1593,2020-06-04 18:02:35.855115,7582
1594,2020-06-04 18:02:45.788271,7582
1595,2020-06-04 18:02:55.787287,7584
1596,2020-06-04 18:03:05.897194,7577
1597,2020-06-04 18:03:15.846926,7577
1598,2020-06-04 18:03:25.847568,7567
1599,2020-06-04 18:03:35.839136,7549
1600,2020-06-04 18:03:45.861986,7543
1601,2020-06-04 18:03:56.230261,7544
1602,2020-06-04 18:04:05.977923,7537
1603,2020-06-04 18:04:15.835526,7544
1604,2020-06-05 09:25:18.813109,4866
1605,2020-06-05 09:25:27.297998,4870
1606,2020-06-05 09:25:37.119585,4868
1607,2020-06-05 09:25:47.385034,4863
1608,2020-06-05 09:25:56.792852,4870
1609,2020-06-05 09:26:06.870987,4870
1610,2020-06-05 09:26:16.824124,4866
1611,2020-06-05 09:26:26.807460,4874
1612,2020-06-05 09:26:36.809522,4878
1613,2020-06-05 09:26:46.901608,4872
1614,2020-06-05 09:26:56.838290,4872
1615,2020-06-05 09:27:07.017975,4875
1616,2020-06-05 09:27:17.011989,4876
1617,2020-06-05 09:27:26.873640,4875
1618,2020-06-05 09:27:36.751460,4874
1619,2020-06-05 09:27:46.770582,4874
1620,2020-06-05 09:27:56.804512,4865
1621,2020-06-05 09:28:06.758696,4867
1622,2020-06-05 09:28:17.289197,4864
1623,2020-06-05 09:28:26.815413,4862
1624,2020-06-05 09:28:37.141837,4862
1625,2020-06-05 09:28:46.669160,4872
1626,2020-06-05 09:28:56.976818,4870
1627,2020-06-05 09:29:07.768430,4885
1628,2020-06-05 09:29:16.807471,4882
1629,2020-06-05 09:29:26.869779,4891
1630,2020-06-05 09:29:36.930777,4896
1631,2020-06-05 09:29:46.894540,4890
1632,2020-06-05 09:29:56.808130,4891
1633,2020-06-05 09:30:06.805538,4884
1634,2020-06-05 09:30:16.781897,4877
1635,2020-06-05 09:30:26.845942,4883
1636,2020-06-05 09:30:36.840884,4885
1637,2020-06-05 09:30:46.778551,4872
1638,2020-06-05 09:30:56.863881,4876
1639,2020-06-05 09:31:06.929858,4880
1640,2020-06-05 09:31:16.814997,4893
1641,2020-06-05 09:31:26.805023,4881
1642,2020-06-05 09:31:36.757276,4887
1643,2020-06-05 09:31:46.956413,4896
1644,2020-06-05 09:31:56.839764,4908
1645,2020-06-05 09:32:06.768741,4908
1646,2020-06-05 09:32:16.788241,4909
1647,2020-06-05 09:32:26.734395,4907
1648,2020-06-05 09:32:36.898156,4906
1649,2020-06-05 09:32:46.731922,4906
1650,2020-06-05 09:32:57.236510,4904
1651,2020-06-05 09:33:06.836261,4913
1652,2020-06-05 09:33:16.912735,4909
1653,2020-06-05 09:33:29.752739,4917
1654,2020-06-05 09:33:36.763455,4914
1655,2020-06-05 09:33:46.774008,4919
1656,2020-06-05 09:33:56.842131,4917
1657,2020-06-05 09:34:06.800346,4916
1658,2020-06-05 09:34:16.784500,4912
1659,2020-06-05 09:34:26.846627,4916
1660,2020-06-05 09:34:36.922114,4922
1661,2020-06-05 09:34:46.881053,4922
1662,2020-06-05 09:34:56.750836,4927
1663,2020-06-05 09:35:08.723497,4928
1664,2020-06-05 09:35:17.114215,4926
1665,2020-06-05 09:35:26.987547,4930
1666,2020-06-05 09:35:36.814741,4943
1667,2020-06-05 09:35:46.808527,4942
1668,2020-06-05 09:35:56.827581,4946
1669,2020-06-05 09:36:06.906374,4948
1670,2020-06-05 09:36:17.258432,4947
1671,2020-06-05 09:36:26.776398,4945
1672,2020-06-05 09:36:36.932645,4954
1673,2020-06-05 09:36:46.963162,4953
1674,2020-06-05 09:36:56.837767,4954
1675,2020-06-05 09:37:06.870370,4952
1676,2020-06-05 09:37:16.902599,4957
1677,2020-06-05 09:37:26.779675,4957
1678,2020-06-05 09:37:36.821062,4969
1679,2020-06-05 09:37:46.808675,4964
1680,2020-06-05 09:37:56.979719,4962
1681,2020-06-05 09:38:07.291995,4959
1682,2020-06-05 09:38:16.752034,4958
1683,2020-06-05 09:38:26.776666,4957
1684,2020-06-05 09:38:36.985696,4963
1685,2020-06-05 09:38:46.810376,4958
1686,2020-06-05 09:38:52.603458,4959
1687,2020-06-05 09:38:56.975666,4957
1688,2020-06-05 09:39:02.440694,4956
1689,2020-06-05 09:39:07.081010,4961
1690,2020-06-05 09:39:12.459676,4967
1691,2020-06-05 09:39:16.876072,4966
1692,2020-06-05 09:39:23.296087,4967
1693,2020-06-05 09:39:26.776520,4966
1694,2020-06-05 09:39:33.731045,4978
1695,2020-06-05 09:39:36.948832,4978
1696,2020-06-05 09:39:43.941396,4989
1697,2020-06-05 09:39:46.808187,4988
1698,2020-06-05 09:39:54.143099,4989
1699,2020-06-05 09:39:56.952135,4983
1700,2020-06-05 09:40:03.788454,4980
1701,2020-06-05 09:40:06.774500,4980
1702,2020-06-05 09:40:13.843982,4986
1703,2020-06-05 09:40:16.804987,4986
1704,2020-06-05 09:40:23.831985,4986
1705,2020-06-05 09:40:26.957814,4981
1706,2020-06-05 09:40:33.807063,4980
1707,2020-06-05 09:40:36.812215,4980
1708,2020-06-05 09:40:43.688966,4980
1709,2020-06-05 09:40:46.799366,4980
1710,2020-06-05 09:40:53.759819,4982
1711,2020-06-05 09:40:56.742752,4982
1712,2020-06-05 09:41:03.709332,4982
1713,2020-06-05 09:41:06.817121,4982
1714,2020-06-05 09:41:13.996343,4983
1715,2020-06-05 09:41:16.783438,4980
1716,2020-06-05 09:41:23.821941,4982
1717,2020-06-05 09:41:26.824552,4982
1718,2020-06-05 09:41:33.813595,4981
1719,2020-06-05 09:41:36.904412,4974
1720,2020-06-05 09:41:43.784699,4977
1721,2020-06-05 09:41:46.753117,4975
1722,2020-06-05 09:41:53.768416,4997
1723,2020-06-05 09:41:56.856488,4998
1724,2020-06-05 09:42:00.827786,5000
1725,2020-06-05 09:42:06.761742,4986
1726,2020-06-05 09:42:16.776220,4992
1727,2020-06-05 09:42:26.808797,4997
1728,2020-06-05 09:42:36.886023,5006
1729,2020-06-05 09:42:46.838924,4999
1730,2020-06-05 09:42:56.838256,5003
1731,2020-06-05 09:43:06.918066,5008
1732,2020-06-05 09:43:16.807931,5011
1733,2020-06-05 09:43:26.776991,5006
