,Unnamed: 0,x
518,16853,"Jijel Ferhat Abbas Airport,Jijel Ferhat Abbas Airport(GJL)"
519,16856,"Mecheria Airport,Mecheria Airport(MZW)"
521,16858,"Rabah Bitat Airport,Rabah Bitat Airport(AAE)"
522,16859,"Mohamed Boudiaf International Airport,Mohamed Boudiaf International Airport(CZL)"
523,16862,"Cheikh Larbi Tébessi Airport,Cheikh Larbi Tébessi Airport(TEE)"
524,16863,"Batna Airport,Batna Airport(BLJ)"
525,16865,"Hassi R'Mel Airport,Hassi R'Mel Airport(HRM)"
526,16869,"Bou Chekif Airport,Bou Chekif Airport(TID)"
527,16872,"Tindouf Airport,Tindouf Airport(TIN)"
528,16873,"Ech Cheliff Airport,Ech Cheliff Airport(CFK)"
529,16874,"Tafaraoui Airport,Tafaraoui Airport(TAF)"
530,16875,"Zenata – Messali El Hadj Airport,Zenata – Messali El Hadj Airport(TLM)"
531,16876,"Es Senia Airport,Es Senia Airport(ORN)"
532,16877,"Béchar Boudghene Ben Ali Lotfi Airport,Béchar Boudghene Ben Ali Lotfi Airport(CBH)"
533,16879,"Ghriss Airport,Ghriss Airport(MUW)"
534,16883,"Touat Cheikh Sidi Mohamed Belkebir Airport,Touat Cheikh Sidi Mohamed Belkebir Airport(AZR)"
535,16884,"Biskra Airport,Biskra Airport(BSK)"
536,16885,"El Golea Airport,El Golea Airport(ELG)"
537,16886,"Noumérat - Moufdi Zakaria Airport,Noumérat - Moufdi Zakaria Airport(GHA)"
538,16887,"Oued Irara Airport,Oued Irara Airport(HME)"
539,16888,"In Salah Airport,In Salah Airport(INZ)"
540,16889,"Touggourt Sidi Madhi Airport,Touggourt Sidi Madhi Airport(TGR)"
541,16890,"Laghouat Airport,Laghouat Airport(LOO)"
542,16891,"Guemar Airport,Guemar Airport(ELU)"
543,16892,"Timimoun Airport,Timimoun Airport(TMX)"
544,16893,"Ain el Beida Airport,Ain el Beida Airport(OGX)"
545,16894,"In Aménas Airport,In Aménas Airport(IAM)"
546,16895,"Cadjehoun Airport,Cadjehoun Airport(COO)"
547,16904,"Baicheng Chang'an Airport,Baicheng Chang'an Airport(DBC)"
548,17431,"Ouagadougou Airport,Ouagadougou Airport(OUA)"
549,17440,"Bobo Dioulasso Airport,Bobo Dioulasso Airport(BOY)"
550,17446,"Kotoka International Airport,Kotoka International Airport(ACC)"
551,17448,"Tamale Airport,Tamale Airport(TML)"
552,17453,"Kumasi Airport,Kumasi Airport(KMS)"
553,17454,"Sunyani Airport,Sunyani Airport(NYI)"
554,17455,"Takoradi Airport,Takoradi Airport(TKD)"
555,17459,"Port Bouet Airport,Port Bouet Airport(ABJ)"
556,17463,"Bouaké Airport,Bouaké Airport(BYK)"
557,17468,"Daloa Airport,Daloa Airport(DJO)"
558,17473,"Korhogo Airport,Korhogo Airport(HGO)"
559,17474,"Man Airport,Man Airport(MJC)"
560,17478,"San Pedro Airport,San Pedro Airport(SPY)"
561,17483,"Yamoussoukro Airport,Yamoussoukro Airport(ASK)"
562,17530,"Nnamdi Azikiwe International Airport,Nnamdi Azikiwe International Airport(ABV)"
563,17531,"Akwa Ibom International Airport,Akwa Ibom International Airport(QUO)"
564,17532,"Akure Airport,Akure Airport(AKR)"
565,17533,"Asaba International Airport,Asaba International Airport(ABB)"
566,17535,"Sir Abubakar Tafawa Balewa International Airport,Sir Abubakar Tafawa Balewa International Airport(BCU)"
567,17536,"Benin Airport,Benin Airport(BNI)"
568,17538,"Margaret Ekpo International Airport,Margaret Ekpo International Airport(CBQ)"
569,17540,"Akanu Ibiam International Airport,Akanu Ibiam International Airport(ENU)"
571,17544,"Ibadan Airport,Ibadan Airport(IBA)"
572,17545,"Ilorin International Airport,Ilorin International Airport(ILR)"
573,17546,"Sam Mbakwe International Airport,Sam Mbakwe International Airport(QOW)"
574,17548,"Yakubu Gowon Airport,Yakubu Gowon Airport(JOS)"
575,17549,"Kaduna Airport,Kaduna Airport(KAD)"
576,17550,"Mallam Aminu International Airport,Mallam Aminu International Airport(KAN)"
577,17551,"Maiduguri International Airport,Maiduguri International Airport(MIU)"
578,17552,"Makurdi Airport,Makurdi Airport(MDI)"
579,17553,"Murtala Muhammed International Airport,Murtala Muhammed International Airport(LOS)"
580,17554,"Minna Airport,Minna Airport(MXJ)"
581,17556,"Port Harcourt International Airport,Port Harcourt International Airport(PHC)"
582,17557,"Sadiq Abubakar III International Airport,Sadiq Abubakar III International Airport(SKO)"
583,17558,"Yola Airport,Yola Airport(YOL)"
584,17559,"Zaria Airport,Zaria Airport(ZAR)"
585,17577,"Maradi Airport,Maradi Airport(MFQ)"
586,17578,"Diori Hamani International Airport,Diori Hamani International Airport(NIM)"
587,17580,"Tahoua Airport,Tahoua Airport(THZ)"
588,17582,"Mano Dayak International Airport,Mano Dayak International Airport(AJY)"
589,17590,"Zinder Airport,Zinder Airport(ZND)"
590,17597,"Tabarka 7 Novembre Airport,Tabarka 7 Novembre Airport(TBJ)"
591,17598,"Monastir Habib Bourguiba International Airport,Monastir Habib Bourguiba International Airport(MIR)"
592,17599,"Tunis Carthage International Airport,Tunis Carthage International Airport(TUN)"
595,17602,"Gafsa Ksar International Airport,Gafsa Ksar International Airport(GAF)"
596,17603,"Gabès Matmata International Airport,Gabès Matmata International Airport(GAE)"
597,17605,"Djerba Zarzis International Airport,Djerba Zarzis International Airport(DJE)"
598,17606,"El Borma Airport,El Borma Airport(EBM)"
599,17607,"Sfax Thyna International Airport,Sfax Thyna International Airport(SFA)"
600,17608,"Tozeur Nefta International Airport,Tozeur Nefta International Airport(TOE)"
601,17617,"Niamtougou International Airport,Niamtougou International Airport(LRL)"
602,17619,"Lomé-Tokoin Airport,Lomé-Tokoin Airport(LFW)"
603,17649,"Antwerp International Airport (Deurne),Antwerp International Airport (Deurne)(ANR)"
606,17659,"Brussels Airport,Brussels Airport(BRU)"
607,17667,"Brussels South Charleroi Airport,Brussels South Charleroi Airport(CRL)"
611,17700,"Wevelgem Airport,Wevelgem Airport(KJK)"
612,17706,"Liège Airport,Liège Airport(LGG)"
613,17736,"Ostend-Bruges International Airport,Ostend-Bruges International Airport(OST)"
614,17814,"Altenburg-Nobitz Airport,Altenburg-Nobitz Airport(AOC)"
615,17818,"Heringsdorf Airport,Heringsdorf Airport(HDF)"
616,17848,"Magdeburg ""City"" Airport,Magdeburg ""City"" Airport(ZMG)"
617,17849,"Neubrandenburg Airport,Neubrandenburg Airport(FNB)"
619,17864,"Cottbus-Drewitz Airport,Cottbus-Drewitz Airport(CBU)"
620,17886,"Berlin-Schönefeld Airport,Berlin-Schönefeld Airport(SXF)"
621,17887,"Dresden Airport,Dresden Airport(DRS)"
622,17888,"Erfurt Airport,Erfurt Airport(ERF)"
623,17889,"Frankfurt am Main Airport,Frankfurt am Main Airport(FRA)"
624,17890,"Münster Osnabrück Airport,Münster Osnabrück Airport(FMO)"
625,17891,"Hamburg Airport,Hamburg Airport(HAM)"
626,17893,"Cologne Bonn Airport,Cologne Bonn Airport(CGN)"
627,17894,"Düsseldorf Airport,Düsseldorf Airport(DUS)"
628,17895,"Munich Airport,Munich Airport(MUC)"
629,17896,"Nuremberg Airport,Nuremberg Airport(NUE)"
630,17897,"Leipzig/Halle Airport,Leipzig/Halle Airport(LEJ)"
631,17898,"Saarbrücken Airport,Saarbrücken Airport(SCN)"
632,17899,"Stuttgart Airport,Stuttgart Airport(STR)"
633,17900,"Berlin-Tegel Airport,Berlin-Tegel Airport(TXL)"
634,17901,"Hannover Airport,Hannover Airport(HAJ)"
635,17902,"Bremen Airport,Bremen Airport(BRE)"
636,17918,"Frankfurt-Egelsbach Airport,Frankfurt-Egelsbach Airport(QEF)"
637,17920,"Frankfurt-Hahn Airport,Frankfurt-Hahn Airport(HHN)"
638,17925,"Mannheim-City Airport,Mannheim-City Airport(MHG)"
640,17941,"Eisenach-Kindel Airport,Eisenach-Kindel Airport(EIB)"
641,17954,"Siegerland Airport,Siegerland Airport(SGE)"
642,17967,"Hamburg-Finkenwerder Airport,Hamburg-Finkenwerder Airport(XFW)"
643,17968,"Kiel-Holtenau Airport,Kiel-Holtenau Airport(KEL)"
644,17969,"Lübeck Blankensee Airport,Lübeck Blankensee Airport(LBC)"
645,17978,"Memmingen Allgau Airport,Memmingen Allgau Airport(FMM)"
646,18008,"Mönchengladbach Airport,Mönchengladbach Airport(MGL)"
647,18010,"Paderborn Lippstadt Airport,Paderborn Lippstadt Airport(PAD)"
648,18016,"Weeze Airport,Weeze Airport(NRN)"
649,18017,"Dortmund Airport,Dortmund Airport(DTM)"
650,18021,"Augsburg Airport,Augsburg Airport(AGB)"
651,18034,"Oberpfaffenhofen Airport,Oberpfaffenhofen Airport(OBF)"
652,18067,"Friedrichshafen Airport,Friedrichshafen Airport(FDH)"
653,18083,"Schwerin Parchim Airport,Schwerin Parchim Airport(SZW)"
655,18117,"Bayreuth Airport,Bayreuth Airport(BYU)"
656,18125,"Hof-Plauen Airport,Hof-Plauen Airport(HOQ)"
657,18158,"Karlsruhe Baden-Baden Airport,Karlsruhe Baden-Baden Airport(FKB)"
658,18175,"Donaueschingen-Villingen Airport,Donaueschingen-Villingen Airport(ZQL)"
659,18180,"Lahr Airport,Lahr Airport(LHA)"
662,18205,"Braunschweig-Wolfsburg Airport,Braunschweig-Wolfsburg Airport(BWE)"
663,18211,"Kassel-Calden Airport,Kassel-Calden Airport(KSF)"
664,18269,"Westerland Sylt Airport,Westerland Sylt Airport(GWT)"
666,18287,"Kärdla Airport,Kärdla Airport(KDL)"
667,18288,"Kuressaare Airport,Kuressaare Airport(URE)"
668,18295,"Pärnu Airport,Pärnu Airport(EPU)"
669,18303,"Lennart Meri Tallinn Airport,Lennart Meri Tallinn Airport(TLL)"
670,18305,"Tartu Airport,Tartu Airport(TAY)"
671,18314,"Enontekio Airport,Enontekio Airport(ENF)"
672,18319,"Halli Airport,Halli Airport(KEV)"
673,18321,"Helsinki Malmi Airport,Helsinki Malmi Airport(HEM)"
674,18325,"Helsinki Vantaa Airport,Helsinki Vantaa Airport(HEL)"
675,18337,"Kitee Airport,Kitee Airport(KTQ)"
676,18338,"Ivalo Airport,Ivalo Airport(IVL)"
677,18341,"Joensuu Airport,Joensuu Airport(JOE)"
678,18344,"Jyvaskyla Airport,Jyvaskyla Airport(JYV)"
679,18345,"Kauhava Airport,Kauhava Airport(KAU)"
680,18346,"Kemi-Tornio Airport,Kemi-Tornio Airport(KEM)"
681,18349,"Kajaani Airport,Kajaani Airport(KAJ)"
682,18350,"Kauhajoki Airport,Kauhajoki Airport(KHJ)"
683,18351,"Kokkola-Pietarsaari Airport,Kokkola-Pietarsaari Airport(KOK)"
684,18356,"Kuusamo Airport,Kuusamo Airport(KAO)"
685,18357,"Kittilä Airport,Kittilä Airport(KTT)"
686,18358,"Kuopio Airport,Kuopio Airport(KUO)"
687,18364,"Lappeenranta Airport,Lappeenranta Airport(LPP)"
688,18366,"Mariehamn Airport,Mariehamn Airport(MHQ)"
689,18368,"Mikkeli Airport,Mikkeli Airport(MIK)"
690,18375,"Oulu Airport,Oulu Airport(OUL)"
691,18384,"Pori Airport,Pori Airport(POR)"
692,18391,"Rovaniemi Airport,Rovaniemi Airport(RVN)"
693,18395,"Savonlinna Airport,Savonlinna Airport(SVL)"
694,18397,"Seinäjoki Airport,Seinäjoki Airport(SJY)"
695,18399,"Sodankyla Airport,Sodankyla Airport(SOT)"
696,18402,"Tampere-Pirkkala Airport,Tampere-Pirkkala Airport(TMP)"
697,18404,"Turku Airport,Turku Airport(TKU)"
698,18406,"Utti Air Base,Utti Air Base(UTI)"
699,18407,"Vaasa Airport,Vaasa Airport(VAA)"
700,18411,"Varkaus Airport,Varkaus Airport(VRK)"
701,18415,"Ylivieska Airfield,Ylivieska Airfield(YLI)"
703,18429,"Belfast International Airport,Belfast International Airport(BFS)"
704,18430,"St Angelo Airport,St Angelo Airport(ENK)"
705,18431,"George Best Belfast City Airport,George Best Belfast City Airport(BHD)"
706,18433,"City of Derry Airport,City of Derry Airport(LDY)"
707,18438,"Birmingham International Airport,Birmingham International Airport(BHX)"
708,18441,"Coventry Airport,Coventry Airport(CVT)"
709,18444,"Gloucestershire Airport,Gloucestershire Airport(GLO)"
710,18448,"Nottingham Airport,Nottingham Airport(NQT)"
711,18458,"Manchester Airport,Manchester Airport(MAN)"
712,18467,"Robin Hood Doncaster Sheffield Airport,Robin Hood Doncaster Sheffield Airport(DSA)"
717,18488,"RNAS Yeovilton,RNAS Yeovilton(YEO)"
718,18490,"Campbeltown Airport,Campbeltown Airport(CAL)"
719,18491,"Eday Airport,Eday Airport(EOI)"
720,18492,"Fair Isle Airport,Fair Isle Airport(FIE)"
721,18507,"Haverfordwest Airport,Haverfordwest Airport(HAW)"
722,18508,"Cardiff International Airport,Cardiff International Airport(CWL)"
723,18509,"Swansea Airport,Swansea Airport(SWS)"
724,18511,"Bristol Airport,Bristol Airport(BRS)"
725,18513,"Liverpool John Lennon Airport,Liverpool John Lennon Airport(LPL)"
726,18514,"London Luton Airport,London Luton Airport(LTN)"
727,18517,"Land's End Airport,Land's End Airport(LEQ)"
728,18519,"St. Mary's Airport,St. Mary's Airport(ISC)"
729,18522,"Bournemouth Airport,Bournemouth Airport(BOH)"
730,18523,"Southampton Airport,Southampton Airport(SOU)"
731,18526,"Lasham Airport,Lasham Airport(QLA)"
732,18530,"Newquay Cornwall Airport,Newquay Cornwall Airport(NQY)"
733,18536,"Alderney Airport,Alderney Airport(ACI)"
734,18537,"Guernsey Airport,Guernsey Airport(GCI)"
735,18538,"Jersey Airport,Jersey Airport(JER)"
736,18539,"Shoreham Airport,Shoreham Airport(ESH)"
737,18540,"London Biggin Hill Airport,London Biggin Hill Airport(BQH)"
738,18545,"London Gatwick Airport,London Gatwick Airport(LGW)"
739,18550,"London City Airport,London City Airport(LCY)"
740,18552,"Farnborough Airport,Farnborough Airport(FAB)"
741,18555,"Blackbushe Airport,Blackbushe Airport(BBS)"
742,18556,"London Heathrow Airport,London Heathrow Airport(LHR)"
743,18563,"Southend Airport,Southend Airport(SEN)"
744,18564,"Lydd Airport,Lydd Airport(LYX)"
745,18573,"Carlisle Airport,Carlisle Airport(CAX)"
746,18578,"Blackpool International Airport,Blackpool International Airport(BLK)"
747,18580,"Humberside Airport,Humberside Airport(HUY)"
748,18581,"Barrow Walney Island Airport,Barrow Walney Island Airport(BWF)"
749,18582,"Leeds Bradford Airport,Leeds Bradford Airport(LBA)"
750,18583,"Warton Airport,Warton Airport(WRT)"
751,18585,"Hawarden Airport,Hawarden Airport(CEG)"
752,18586,"Isle of Man Airport,Isle of Man Airport(IOM)"
753,18587,"Newcastle Airport,Newcastle Airport(NCL)"
754,18589,"Durham Tees Valley Airport,Durham Tees Valley Airport(MME)"
755,18591,"East Midlands Airport,East Midlands Airport(EMA)"
758,18598,"Anglesey Airport,Anglesey Airport(VLY)"
759,18601,"Kirkwall Airport,Kirkwall Airport(KOI)"
760,18602,"Sumburgh Airport,Sumburgh Airport(LSI)"
761,18603,"Wick Airport,Wick Airport(WIC)"
762,18604,"Aberdeen Dyce Airport,Aberdeen Dyce Airport(ABZ)"
763,18605,"Inverness Airport,Inverness Airport(INV)"
764,18606,"Glasgow International Airport,Glasgow International Airport(GLA)"
765,18608,"Edinburgh Airport,Edinburgh Airport(EDI)"
766,18609,"Islay Airport,Islay Airport(ILY)"
767,18611,"Glasgow Prestwick Airport,Glasgow Prestwick Airport(PIK)"
768,18612,"Benbecula Airport,Benbecula Airport(BEB)"
769,18613,"Scatsta Airport,Scatsta Airport(SCS)"
770,18614,"Dundee Airport,Dundee Airport(DND)"
771,18615,"Stornoway Airport,Stornoway Airport(SYY)"
772,18616,"Barra Airport,Barra Airport(BRR)"
773,18619,"Tiree Airport,Tiree Airport(TRE)"
774,18623,"RAF Kinloss,RAF Kinloss(FSS)"
775,18624,"RAF Leuchars,RAF Leuchars(ADX)"
776,18625,"RAF Lossiemouth,RAF Lossiemouth(LMO)"
777,18628,"Cambridge Airport,Cambridge Airport(CBG)"
778,18632,"Norwich International Airport,Norwich International Airport(NWI)"
779,18643,"London Stansted Airport,London Stansted Airport(STN)"
781,18654,"Exeter International Airport,Exeter International Airport(EXT)"
782,18659,"Oxford (Kidlington) Airport,Oxford (Kidlington) Airport(OXF)"
783,18666,"RAF Benson,RAF Benson(BEX)"
784,18669,"RAF Lakenheath,RAF Lakenheath(LKZ)"
785,18670,"RAF Mildenhall,RAF Mildenhall(MHZ)"
787,18676,"RAF Wyton,RAF Wyton(QUY)"
788,18677,"RAF Fairford,RAF Fairford(FFD)"
789,18682,"RAF Brize Norton,RAF Brize Norton(BZZ)"
790,18683,"RAF Odiham,RAF Odiham(ODH)"
792,18690,"RAF Northolt,RAF Northolt(NHT)"
793,18694,"RAF Coningsby,RAF Coningsby(QCY)"
797,18698,"RAF Honington,RAF Honington(BEQ)"
798,18701,"RAF Scampton,RAF Scampton(SQZ)"
800,18705,"RAF Linton-On-Ouse,RAF Linton-On-Ouse(HRT)"
801,18707,"RAF Waddington,RAF Waddington(WTN)"
805,18714,"RAF Marham,RAF Marham(KNF)"
806,18716,"Mount Pleasant Airport,Mount Pleasant Airport(MPN)"
807,18723,"Amsterdam Airport Schiphol,Amsterdam Airport Schiphol(AMS)"
809,18725,"Maastricht Aachen Airport,Maastricht Aachen Airport(MST)"
812,18730,"Eindhoven Airport,Eindhoven Airport(EIN)"
813,18731,"Eelde Airport,Eelde Airport(GRQ)"
814,18732,"Gilze Rijen Air Base,Gilze Rijen Air Base(GLZ)"
815,18737,"De Kooy Airport,De Kooy Airport(DHR)"
816,18738,"Lelystad Airport,Lelystad Airport(LEY)"
817,18739,"Leeuwarden Air Base,Leeuwarden Air Base(LWR)"
818,18744,"Rotterdam The Hague Airport,Rotterdam The Hague Airport(RTM)"
819,18751,"Twente Airport,Twente Airport(ENS)"
821,18756,"Woensdrecht Air Base,Woensdrecht Air Base(WOE)"
822,18767,"Cork Airport,Cork Airport(ORK)"
823,18769,"Galway Airport,Galway Airport(GWY)"
824,18772,"Donegal Airport,Donegal Airport(CFN)"
825,18773,"Dublin Airport,Dublin Airport(DUB)"
826,18786,"Ireland West Knock Airport,Ireland West Knock Airport(NOC)"
827,18787,"Kerry Airport,Kerry Airport(KIR)"
829,18796,"Shannon Airport,Shannon Airport(SNN)"
830,18799,"Sligo Airport,Sligo Airport(SXL)"
831,18803,"Waterford Airport,Waterford Airport(WAT)"
833,18809,"Aarhus Airport,Aarhus Airport(AAR)"
834,18815,"Billund Airport,Billund Airport(BLL)"
835,18817,"Copenhagen Kastrup Airport,Copenhagen Kastrup Airport(CPH)"
836,18822,"Esbjerg Airport,Esbjerg Airport(EBJ)"
837,18846,"Karup Airport,Karup Airport(KRP)"
838,18853,"Lolland Falster Maribo Airport,Lolland Falster Maribo Airport(MRW)"
839,18859,"Odense Airport,Odense Airport(ODE)"
840,18864,"Copenhagen Roskilde Airport,Copenhagen Roskilde Airport(RKE)"
841,18865,"Bornholm Airport,Bornholm Airport(RNN)"
842,18869,"Sønderborg Airport,Sønderborg Airport(SGD)"
843,18875,"Sindal Airport,Sindal Airport(CNL)"
844,18877,"Skrydstrup Air Base,Skrydstrup Air Base(SKS)"
845,18881,"Skive Airport,Skive Airport(SQW)"
846,18886,"Thisted Airport,Thisted Airport(TED)"
848,18891,"Vagar Airport,Vagar Airport(FAE)"
849,18893,"Stauning Airport,Stauning Airport(STA)"
850,18895,"Aalborg Airport,Aalborg Airport(AAL)"
851,18897,"Luxembourg-Findel International Airport,Luxembourg-Findel International Airport(LUX)"
852,18902,"Ålesund Airport,Ålesund Airport(AES)"
853,18903,"Andøya Airport,Andøya Airport(ANX)"
854,18906,"Alta Airport,Alta Airport(ALF)"
855,18914,"Brønnøysund Airport,Brønnøysund Airport(BNN)"
856,18915,"Bodø Airport,Bodø Airport(BOO)"
857,18916,"Bergen Airport Flesland,Bergen Airport Flesland(BGO)"
858,18917,"Båtsfjord Airport,Båtsfjord Airport(BJF)"
859,18918,"Berlevåg Airport,Berlevåg Airport(BVG)"
860,18919,"Kristiansand Airport,Kristiansand Airport(KRS)"
861,18925,"Bardufoss Airport,Bardufoss Airport(BDU)"
863,18929,"Harstad/Narvik Airport, Evenes,Harstad/Narvik Airport, Evenes(EVE)"
864,18933,"Leirin Airport,Leirin Airport(VDB)"
865,18935,"Florø Airport,Florø Airport(FRO)"
866,18939,"Oslo Gardermoen Airport,Oslo Gardermoen Airport(OSL)"
867,18943,"Haugesund Airport,Haugesund Airport(HAU)"
868,18944,"Hammerfest Airport,Hammerfest Airport(HFT)"
869,18950,"Valan Airport,Valan Airport(HVG)"
870,18955,"Kristiansund Airport (Kvernberget),Kristiansund Airport (Kvernberget)(KSU)"
871,18958,"Kirkenes Airport (Høybuktmoen),Kirkenes Airport (Høybuktmoen)(KKN)"
872,18962,"Leknes Airport,Leknes Airport(LKN)"
873,18965,"Mehamn Airport,Mehamn Airport(MEH)"
874,18966,"Molde Airport,Molde Airport(MOL)"
875,18967,"Mosjøen Airport (Kjærstad),Mosjøen Airport (Kjærstad)(MJF)"
876,18968,"Banak Airport,Banak Airport(LKL)"
877,18970,"Narvik Framnes Airport,Narvik Framnes Airport(NVK)"
878,18972,"Notodden Airport,Notodden Airport(NTB)"
879,18975,"Ørland Airport,Ørland Airport(OLA)"
880,18977,"Ørsta-Volda Airport, Hovden,Ørsta-Volda Airport, Hovden(HOV)"
881,18986,"Mo i Rana Airport, Røssvoll,Mo i Rana Airport, Røssvoll(MQN)"
882,18991,"Rørvik Airport, Ryum,Rørvik Airport, Ryum(RVK)"
883,18992,"Røros Airport,Røros Airport(RRS)"
884,18997,"Moss Airport, Rygge,Moss Airport, Rygge(RYG)"
885,18999,"Svalbard Airport, Longyear,Svalbard Airport, Longyear(LYR)"
886,19002,"Svolvær Helle Airport,Svolvær Helle Airport(SVJ)"
887,19004,"Stokmarknes Skagen Airport,Stokmarknes Skagen Airport(SKN)"
888,19006,"Skien Airport,Skien Airport(SKE)"
889,19007,"Stord Airport,Stord Airport(SRP)"
890,19008,"Sørkjosen Airport,Sørkjosen Airport(SOJ)"
891,19009,"Vardø Airport, Svartnes,Vardø Airport, Svartnes(VAW)"
892,19010,"Sandnessjøen Airport (Stokka),Sandnessjøen Airport (Stokka)(SSJ)"
893,19013,"Tromsø Airport,Tromsø Airport(TOS)"
894,19015,"Sandefjord Airport, Torp,Sandefjord Airport, Torp(TRF)"
895,19021,"Trondheim Airport Værnes,Trondheim Airport Værnes(TRD)"
896,19022,"Vadsø Airport,Vadsø Airport(VDS)"
897,19051,"Stavanger Airport Sola,Stavanger Airport Sola(SVG)"
898,19059,"Biała Podlaska Airfield,Biała Podlaska Airfield(BXP)"
899,19061,"Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz Ignacy Jan Paderewski Airport(BZG)"
902,19069,"Gdańsk Lech Wałęsa Airport,Gdańsk Lech Wałęsa Airport(GDN)"
