,Unnamed: 0,name,iso_country,municipality,iata_code
1131,22563,Bo Airport,SL,Bo,KBS
1132,22568,Kenema Airport,SL,Kenema,KEN
1133,22569,Lungi International Airport,SL,Freetown,FNA
1134,22571,Yengema Airport,SL,Yengema,WYE
1135,22578,Osvaldo Vieira International Airport,GW,Bissau,OXB
1136,22600,Spriggs Payne Airport,LR,Monrovia,MLW
1137,22603,Roberts International Airport,LR,Monrovia,ROB
1138,22608,Al Massira Airport,MA,Agadir,AGA
1139,22609,Tan Tan Airport,MA,Tan Tan,TTA
1140,22612,Bouarfa Airport,MA,Bouarfa,UAR
1141,22613,Saïss Airport,MA,Fes,FEZ
1142,22615,Moulay Ali Cherif Airport,MA,Errachidia,ERH
1143,22616,Bassatine Airport,MA,Meknes,MEK
1144,22618,Angads Airport,MA,Oujda,OUD
1145,22621,Smara Airport,EH,Smara,SMW
1146,22625,Rabat-Salé Airport,MA,Rabat,RBA
1147,22627,Dakhla Airport,EH,Dakhla,VIL
1148,22630,Hassan I Airport,EH,El Aaiún,EUN
1149,22631,Mohammed V International Airport,MA,Casablanca,CMN
1150,22635,Nador International Airport,MA,Nador,NDR
1151,22636,Menara Airport,MA,Marrakech,RAK
1153,22638,Ouarzazate Airport,MA,Ouarzazate,OZZ
1154,22639,Golog Maqin Airport,CN,Golog,GMQ
1155,22641,Cherif Al Idrissi Airport,MA,Al Hoceima,AHU
1156,22642,Saniat R'mel Airport,MA,Tétouan,TTU
1157,22643,Ibn Batouta Airport,MA,Tangier,TNG
1158,22649,Blaise Diagne International Airport,SN,Dakar,DSS
1159,22652,Ziguinchor Airport,SN,Ziguinchor,ZIG
1160,22653,Cap Skirring Airport,SN,Cap Skirring,CSK
1161,22654,Kaolack Airport,SN,Kaolack,KLC
1162,22655,Léopold Sédar Senghor International Airport,SN,Dakar,DKR
1163,22656,Ouro Sogui Airport,SN,Matam,MAX
1164,22659,Saint Louis Airport,SN,Saint Louis,XLS
1165,22660,Bakel Airport,SN,Bakel,BXE
1166,22661,Kédougou Airport,SN,Kédougou,KGG
1167,22663,Tambacounda Airport,SN,Tambacounda,TUD
1168,22678,Nouakchott–Oumtounsy International Airport,MR,Nouakchott,NKC
1169,22681,Atar International Airport,MR,Atar,ATR
1170,22683,Nouadhibou International Airport,MR,Nouadhibou,NDB
1171,22742,Conakry International Airport,GN,Conakry,CKY
1172,22757,Amílcar Cabral International Airport,CV,Espargos,SID
1173,22759,Rabil Airport,CV,Rabil,BVC
1174,22761,Maio Airport,CV,Vila do Maio,MMO
1175,22763,Praia International Airport,CV,Praia,RAI
1176,22765,Preguiça Airport,CV,Preguiça,SNE
1177,22766,São Pedro Airport,CV,São Pedro,VXE
1178,22792,Addis Ababa Bole International Airport,ET,Addis Ababa,ADD
1181,22798,Bahir Dar Airport,ET,Bahir Dar,BJR
1182,22806,Aba Tenna Dejazmach Yilma International Airport,ET,Dire Dawa,DIR
1183,22811,Gambella Airport,ET,Gambela,GMB
1184,22812,Gonder Airport,ET,Gondar,GDQ
1185,22813,Gode Airport,ET,Gode,GDE
1186,22815,Harar Meda Airport,ET,Debre Zeyit,QHR
1187,22817,Wilwal International Airport,ET,Jijiga,JIJ
1188,22818,Jimma Airport,ET,Jimma,JIM
1190,22839,Asosa Airport,ET,Asosa,ASO
1191,22845,Bujumbura International Airport,BI,Bujumbura,BJM
1192,22850,Hambantota Seaplane Base,LK,Hambantota,HBT
1193,22858,Egal International Airport,SO,Hargeisa,HGA
1194,22859,Berbera Airport,SO,Berbera,BBO
1196,22862,Aden Adde International Airport,SO,Mogadishu,MGQ
1197,22871,Djibouti-Ambouli Airport,DJ,Djibouti City,JIB
1199,22913,El Alamein International Airport,EG,El Alamein,DBB
1200,22914,El Arish International Airport,EG,El Arish,AAC
1201,22915,Assiut International Airport,EG,Assiut,ATZ
1202,22916,El Nouzha Airport,EG,Alexandria,ALY
1203,22918,Borg El Arab International Airport,EG,Alexandria,HBE
1204,22919,Abu Simbel Airport,EG,Abu Simbel,ABS
1205,22921,Cairo International Airport,EG,Cairo,CAI
1206,22922,Cairo West Airport,EG,El Cairo,CWE
1207,22925,Hurghada International Airport,EG,Hurghada,HRG
1208,22927,El Gora Airport,EG,El Gora,EGH
1209,22930,Luxor International Airport,EG,Luxor,LXR
1210,22931,Marsa Alam International Airport,EG,Marsa Alam,RMF
1211,22932,Sohag International Airport,EG,Sohag,HMB
1212,22933,Mersa Matruh Airport,EG,Mersa Matruh,MUH
1213,22937,Port Said Airport,EG,Port Said,PSD
1215,22939,Sharm El Sheikh International Airport,EG,Sharm el-Sheikh,SSH
1216,22940,Aswan International Airport,EG,Aswan,ASW
1217,22941,Taba International Airport,EG,Taba,TCP
1218,22946,Asmara International Airport,ER,Asmara,ASM
1219,22947,Massawa International Airport,ER,Massawa,MSW
1220,22948,Assab International Airport,ER,Asab,ASA
1221,22985,Lianshui Airport,CN,Huai'an,HIA
1222,22992,Amboseli Airport,KE,Amboseli National Park,ASV
1223,22998,Eldoret International Airport,KE,Eldoret,EDL
1224,23008,Jomo Kenyatta International Airport,KE,Nairobi,NBO
1225,23012,Kisumu Airport,KE,Kisumu,KIS
1226,23016,Kitale Airport,KE,Kitale,KTL
1227,23019,Lokichoggio Airport,KE,Lokichoggio,LKG
1228,23020,Lodwar Airport,KE,Lodwar,LOK
1229,23022,Manda Airstrip,KE,Lamu,LAU
1230,23029,Malindi Airport,KE,Malindi,MYD
1231,23031,Mombasa Moi International Airport,KE,Mombasa,MBA
1232,23033,Mara Serena Lodge Airstrip,KE,Masai Mara,MRE
1233,23041,Nairobi Wilson Airport,KE,Nairobi,WIL
1234,23042,Nanyuki Airport,KE,Nanyuki,NYK
1235,23050,Wajir Airport,KE,Wajir,WJR
1236,23079,Gardabya Airport,LY,Sirt,SRX
1237,23082,Ghat Airport,LY,Ghat,GHT
1238,23083,Kufra Airport,LY,Kufra,AKF
1239,23084,Benina International Airport,LY,Benghazi,BEN
1240,23085,Mitiga Airport,LY,Tripoli,MJI
1241,23086,La Abraq Airport,LY,Al Bayda',LAQ
1242,23087,Sabha Airport,LY,Sabha,SEB
1243,23088,Tripoli International Airport,LY,Tripoli,TIP
1245,23096,Ghadames East Airport,LY,Ghadames,LTD
1246,23130,Gisenyi Airport,RW,Gisenyi,GYI
1247,23134,Kigali International Airport,RW,Kigali,KGL
1248,23136,Kamembe Airport,RW,Kamembe,KME
1249,23145,Dongola Airport,SD,Dongola,DOG
1250,23147,"Paloich Airport, Heliport",SS,Higleig,HGI
1251,23148,El Fasher Airport,SD,El Fasher,ELF
1252,23155,Kassala Airport,SD,Kassala,KSL
1253,23163,Merowe New Airport,SD,Merowe,MWE
1254,23170,El Obeid Airport,SD,Al-Ubayyid,EBD
1255,23173,Port Sudan New International Airport,SD,Port Sudan,PZU
1256,23176,Juba International Airport,SS,Juba,JUB
1257,23177,Malakal Airport,SS,Malakal,MAK
1258,23179,Khartoum International Airport,SD,Khartoum,KRT
1259,23185,Wau Airport,SS,Wau,WUU
1260,23193,Arusha Airport,TZ,Arusha,ARK
1261,23198,Julius Nyerere International Airport,TZ,Dar es Salaam,DAR
1262,23199,Dodoma Airport,TZ,Dodoma,DOD
1263,23201,Songwe Airport,TZ,Mbeya,MBI
1264,23202,Iringa Airport,TZ,Nduli,IRI
1265,23208,Kilimanjaro International Airport,TZ,Arusha,JRO
1266,23216,Lake Manyara Airport,TZ,Lake Manyara National Park,LKY
1267,23229,Mtwara Airport,TZ,Mtwara,MYW
1268,23231,Mwanza Airport,TZ,Mwanza,MWZ
1269,23238,Pemba Airport,TZ,Chake,PMA
1270,23247,Tanga Airport,TZ,Tanga,TGT
1271,23254,Abeid Amani Karume International Airport,TZ,Zanzibar,ZNZ
1272,23301,Arua Airport,UG,Arua,RUA
1273,23303,Entebbe International Airport,UG,Kampala,EBB
1274,23305,Gulu Airport,UG,Gulu,ULU
1275,23322,Soroti Airport,UG,Soroti,SRT
1276,23326,Hollis Clark Bay Seaplane Base,US,Hollis,HYL
1277,23447,Indigo Bay Lodge Airport,MZ,Bazaruto Island,IBL
1278,23676,Bilogai-Sugapa Airport,ID,Sugapa-Papua Island,UGU
1279,24327,Iranamadu Seaplane Base,LK,Iranamadu,IRU
1280,24411,New Ishigaki Airport,JP,Ishigaki,ISG
1281,24956,Jiagedaqi Airport,CN,Jiagedaqi,JGD
1282,24959,Qianjiang Wulingshan Airport,CN,Qianjiang,JIQ
1283,24960,Comandante Ariston Pessoa Airport,BR,Jijoca de Jericoacoara,JJD
1284,24980,O R Tambo International,ZA,Johannesburg,JNB
1285,25348,Rouses Point Seaplane Base,US,Rouses Point,RSX
1286,26011,Lehigh Valley International Airport,US,Allentown,ABE
1287,26012,Abilene Regional Airport,US,Abilene,ABI
1288,26013,Albuquerque International Sunport,US,Albuquerque,ABQ
1289,26014,Aberdeen Regional Airport,US,Aberdeen,ABR
1290,26015,Southwest Georgia Regional Airport,US,Albany,ABY
1291,26018,Nantucket Memorial Airport,US,Nantucket,ACK
1292,26021,Waco Regional Airport,US,Waco,ACT
1293,26022,California Redwood Coast-Humboldt County Airport,US,Arcata/Eureka,ACV
1294,26023,Atlantic City International Airport,US,Atlantic City,ACY
1295,26032,Joint Base Andrews,US,Camp Springs,ADW
1296,26033,Kake Seaplane Base,US,Kake,KAE
1297,26037,Alexandria International Airport,US,Alexandria,AEX
1298,26045,Fort Worth Alliance Airport,US,Fort Worth,AFW
1299,26046,Allegheny County Airport,US,Pittsburgh,AGC
1300,26049,Augusta Regional At Bush Field,US,Augusta,AGS
1301,26053,Athens Ben Epps Airport,US,Athens,AHN
1302,26073,Akron Fulton International Airport,US,Akron,AKC
1303,26074,Albany International Airport,US,Albany,ALB
1304,26075,Alice International Airport,US,Alice,ALI
1305,26076,Alamogordo White Sands Regional Airport,US,Alamogordo,ALM
1306,26077,St Louis Regional Airport,US,Alton/St Louis,ALN
1307,26078,Waterloo Regional Airport,US,Waterloo,ALO
1308,26079,San Luis Valley Regional Bergman Field,US,Alamosa,ALS
1309,26080,Walla Walla Regional Airport,US,Walla Walla,ALW
1310,26082,Rick Husband Amarillo International Airport,US,Amarillo,AMA
1311,26087,Anniston Regional Airport,US,Anniston,ANB
1312,26088,Anderson Regional Airport,US,Anderson,AND
1313,26098,Altoona Blair County Airport,US,Altoona,AOO
1314,26100,Centennial Airport,US,Denver,APA
1315,26102,Naples Municipal Airport,US,Naples,APF
1316,26103,Phillips Army Air Field,US,Aberdeen Proving Grounds(Aberdeen),APG
1317,26105,Alpena County Regional Airport,US,Alpena,APN
1318,26114,Acadiana Regional Airport,US,New Iberia,ARA
1319,26119,Watertown International Airport,US,Watertown,ART
1320,26123,Aspen-Pitkin Co/Sardy Field,US,Aspen,ASE
1321,26129,Astoria Regional Airport,US,Astoria,AST
1322,26134,Hartsfield Jackson Atlanta International Airport,US,Atlanta,ATL
1323,26137,Watertown Regional Airport,US,Watertown,ATY
1324,26138,Augusta State Airport,US,Augusta,AUG
1325,26143,Austin Bergstrom International Airport,US,Austin,AUS
1326,26144,Wausau Downtown Airport,US,Wausau,AUW
1327,26147,Asheville Regional Airport,US,Asheville,AVL
1328,26149,Wilkes Barre Scranton International Airport,US,Wilkes-Barre/Scranton,AVP
1329,26157,Chandler Field,US,Alexandria,AXN
1330,26167,Kalamazoo Battle Creek International Airport,US,Kalamazoo,AZO
1331,26171,Beale Air Force Base,US,Marysville,BAB
1332,26172,Barksdale Air Force Base,US,Bossier City,BAD
1333,26173,Westfield-Barnes Regional Airport,US,Westfield/Springfield,BAF
1334,26174,Columbus Municipal Airport,US,Columbus,CLU
1335,26179,Curtis Field,US,Brady,BBD
1336,26183,Bryce Canyon Airport,US,Bryce Canyon,BCE
1337,26186,Baudette International Airport,US,Baudette,BDE
1338,26189,Bradley International Airport,US,Hartford,BDL
1339,26192,Igor I Sikorsky Memorial Airport,US,Bridgeport,BDR
1340,26195,Bell Island Hot Springs Seaplane Base,US,Bell Island,KBE
1341,26198,Laurence G Hanscom Field,US,Bedford,BED
1342,26201,Bradford Regional Airport,US,Bradford,BFD
1343,26203,Western Neb. Rgnl/William B. Heilig Airport,US,Scottsbluff,BFF
1344,26204,Boeing Field King County International Airport,US,Seattle,BFI
1345,26206,Meadows Field,US,Bakersfield,BFL
1346,26207,Mobile Downtown Airport,US,Mobile,BFM
1347,26213,Greater Binghamton/Edwin A Link field,US,Binghamton,BGM
1348,26214,Bangor International Airport,US,Bangor,BGR
1349,26215,Hancock County-Bar Harbor Airport,US,Bar Harbor,BHB
1350,26218,Birmingham-Shuttlesworth International Airport,US,Birmingham,BHM
1351,26221,Biggs Army Air Field (Fort Bliss),US,Fort Bliss/El Paso,BIF
1352,26222,Eastern Sierra Regional Airport,US,Bishop,BIH
1353,26224,Billings Logan International Airport,US,Billings,BIL
1354,26225,Bismarck Municipal Airport,US,Bismarck,BIS
1355,26227,Keesler Air Force Base,US,Biloxi,BIX
1356,26228,Rocky Mountain Metropolitan Airport,US,Denver,BJC
1357,26229,Bemidji Regional Airport,US,Bemidji,BJI
1358,26232,Baker City Municipal Airport,US,Baker City,BKE
1359,26233,Buckley Air Force Base,US,Aurora,BFK
1360,26234,Burke Lakefront Airport,US,Cleveland,BKL
1361,26239,Raleigh County Memorial Airport,US,Beckley,BKW
1362,26241,Mercer County Airport,US,Bluefield,BLF
1363,26242,Blythe Airport,US,Blythe,BLH
1364,26243,Bellingham International Airport,US,Bellingham,BLI
1365,26246,Scott AFB/Midamerica Airport,US,Belleville,BLV
1366,26249,Monroe County Airport,US,Bloomington,BMG
1367,26250,Central Illinois Regional Airport at Bloomington-Normal,US,Bloomington/Normal,BMI
1368,26254,Nashville International Airport,US,Nashville,BNA
1369,26257,Burns Municipal Airport,US,Burns,BNO
1370,26259,Boise Air Terminal/Gowen Field,US,Boise,BOI
1371,26260,General Edward Lawrence Logan International Airport,US,Boston,BOS
1372,26263,Miley Memorial Field,US,Big Piney,BPI
1373,26264,Ozark Regional Airport,US,Mountain Home,WMH
1374,26266,Southeast Texas Regional Airport,US,Beaumont/Port Arthur,BPT
1375,26267,Brunswick Golden Isles Airport,US,Brunswick,BQK
1376,26270,Brainerd Lakes Regional Airport,US,Brainerd,BRD
1377,26271,Southeast Iowa Regional Airport,US,Burlington,BRL
1378,26272,Brownsville South Padre Island International Airport,US,Brownsville,BRO
1379,26277,W K Kellogg Airport,US,Battle Creek,BTL
1380,26278,Bert Mooney Airport,US,Butte,BTM
1381,26281,Baton Rouge Metropolitan Airport,US,Baton Rouge,BTR
1382,26282,Burlington International Airport,US,Burlington,BTV
1383,26285,Buffalo Niagara International Airport,US,Buffalo,BUF
1384,26287,Bob Hope Airport,US,Burbank,BUR
1385,26290,Beaver County Airport,US,Beaver Falls,BFP
1386,26295,Beverly Municipal Airport,US,Beverly,BVY
1387,26298,Bowling Green Warren County Regional Airport,US,Bowling Green,BWG
1388,26299,Baltimore/Washington International Thurgood Marshall Airport,US,Baltimore,BWI
1389,26306,Arkansas International Airport,US,Blytheville,BYH
1390,26307,Burley Municipal Airport,US,Burley,BYI
1391,26308,Bicycle Lake Army Air Field,US,Fort Irwin/Barstow,BYS
1392,26310,Gallatin Field,US,Bozeman,BZN
1393,26338,Columbia Metropolitan Airport,US,Columbia,CAE
1394,26340,Akron Canton Regional Airport,US,Akron,CAK
1395,26342,Caribou Municipal Airport,US,Caribou,CAR
1396,26348,Columbus Air Force Base,US,Columbus,CBM
1397,26349,Coffman Cove Seaplane Base,US,Coffman Cove,KCC
1398,26354,Northeast Iowa Regional Airport,US,Charles City,CCY
1399,26356,Cedar City Regional Airport,US,Cedar City,CDC
1400,26360,Chadron Municipal Airport,US,Chadron,CDR
1401,26361,Childress Municipal Airport,US,Childress,CDS
1402,26364,Jack Mc Namara Field Airport,US,Crescent City,CEC
1403,26365,Westover ARB/Metropolitan Airport,US,Springfield/Chicopee,CEF
1404,26369,Bob Sikes Airport,US,Crestview,CEW
1405,26381,Cuyahoga County Airport,US,Cleveland,CGF
1406,26382,Cape Girardeau Regional Airport,US,Cape Girardeau,CGI
1407,26386,Lovell Field,US,Chattanooga,CHA
1408,26391,Charlottesville Albemarle Airport,US,Charlottesville,CHO
1409,26393,Charleston Air Force Base-International Airport,US,Charleston,CHS
1410,26397,The Eastern Iowa Airport,US,Cedar Rapids,CID
1411,26401,Chippewa County International Airport,US,Sault Ste Marie,CIU
1412,26404,North Central West Virginia Airport,US,Clarksburg,CKB
1413,26414,Cleveland Hopkins International Airport,US,Cleveland,CLE
1414,26417,Easterwood Field,US,College Station,CLL
1415,26418,William R Fairchild International Airport,US,Port Angeles,CLM
1416,26421,Charlotte Douglas International Airport,US,Charlotte,CLT
1417,26424,John Glenn Columbus International Airport,US,Columbus,CMH
1418,26425,University of Illinois Willard Airport,US,Champaign/Urbana,CMI
1419,26427,Houghton County Memorial Airport,US,Hancock,CMX
1420,26429,Chernofski Harbor Seaplane Base,US,Chernofski Harbor,KCN
1421,26434,Cavern City Air Terminal,US,Carlsbad,CNM
1422,26437,Chanute Martin Johnson Airport,US,Chanute,CNU
1423,26440,Yellowstone Regional Airport,US,Cody,COD
1424,26441,Coeur D'Alene - Pappy Boyington Field,US,Coeur d'Alene,COE
1425,26442,Patrick Air Force Base,US,Cocoa Beach,COF
1426,26445,Concord Municipal Airport,US,Concord,CON
1427,26447,City of Colorado Springs Municipal Airport,US,Colorado Springs,COS
1428,26449,Columbia Regional Airport,US,Columbia,COU
1429,26453,Casper-Natrona County International Airport,US,Casper,CPR
1430,26463,Grand Strand Airport,US,North Myrtle Beach,CRE
1431,26464,Jacksonville Executive at Craig Airport,US,Jacksonville,CRG
1432,26466,Corpus Christi International Airport,US,Corpus Christi,CRP
1433,26467,Mc Clellan-Palomar Airport,US,Carlsbad,CLD
1434,26470,Yeager Airport,US,Charleston,CRW
1435,26474,Columbus Metropolitan Airport,US,Columbus,CSG
1436,26477,Crossville Memorial Whitson Field,US,Crossville,CSV
1437,26478,Cut Bank International Airport,US,Cut Bank,CTB
1438,26483,Jim Hamilton L.B. Owens Airport,US,Columbia,CUB
1439,26488,Cincinnati Northern Kentucky International Airport,US,Cincinnati,CVG
1440,26491,Corvallis Municipal Airport,US,Corvallis,CVO
1441,26492,Cannon Air Force Base,US,Clovis,CVS
1442,26494,Central Wisconsin Airport,US,Mosinee,CWA
1443,26503,Conroe-North Houston Regional Airport,US,Houston,CXO
1444,26509,Cheyenne Regional Jerry Olson Field,US,Cheyenne,CYS
1445,26511,Kochi Airport (高知空港),JP,Nankoku,KCZ
1446,26544,Davison Army Air Field,US,Fort Belvoir,DAA
1447,26545,Daytona Beach International Airport,US,Daytona Beach,DAB
1448,26547,Barstow Daggett Airport,US,Daggett,DAG
1449,26548,Dallas Love Field,US,Dallas,DAL
1450,26549,Danville Regional Airport,US,Danville,DAN
1451,26551,James M Cox Dayton International Airport,US,Dayton,DAY
1452,26553,Dubuque Regional Airport,US,Dubuque,DBQ
1453,26554,Ronald Reagan Washington National Airport,US,Washington,DCA
1454,26558,Dodge City Regional Airport,US,Dodge City,DDC
1455,26560,Decatur Airport,US,Decatur,DEC
1456,26563,Denver International Airport,US,Denver,DEN
1457,26565,Coleman A. Young Municipal Airport,US,Detroit,DET
1458,26568,Dallas Fort Worth International Airport,US,Dallas-Fort Worth,DFW
1459,26571,Dothan Regional Airport,US,Dothan,DHN
1460,26572,Dalhart Municipal Airport,US,Dalhart,DHT
1461,26574,Dickinson Theodore Roosevelt Regional Airport,US,Dickinson,DIK
1462,26580,DLF Airport,US,Del Rio,DLF
1463,26581,Duluth International Airport,US,Duluth,DLH
1464,26585,Columbia Gorge Regional the Dalles Municipal Airport,US,The Dalles,DLS
1465,26587,Davis Monthan Air Force Base,US,Tucson,DMA
1466,26588,Deming Municipal Airport,US,Deming,DMN
1467,26591,Daniel Field,US,Augusta,DNL
1468,26595,Dover Air Force Base,US,Dover,DOV
1469,26597,Dupage Airport,US,Chicago/West Chicago,DPA
1470,26602,Desert Rock Airport,US,Mercury,DRA
1471,26603,Beauregard Regional Airport,US,De Ridder,DRI
1472,26607,Del Rio International Airport,US,Del Rio,DRT
1473,26609,Des Moines International Airport,US,Des Moines,DSM
1474,26616,Detroit Metropolitan Wayne County Airport,US,Detroit,DTW
1475,26619,Bisbee Douglas International Airport,US,Douglas Bisbee,DUG
1476,26621,DuBois Regional Airport,US,Dubois,DUJ
1477,26629,Victoria Reservoir Seaplane Base,LK,Kandy,KDW
1478,26641,Dyess Air Force Base,US,Abilene,DYS
1479,26643,Polgolla Reservoir Seaplane Base,LK,Kandy,KDZ
1480,26992,Pangborn Memorial Airport,US,Wenatchee,EAT
1481,26993,Chippewa Valley Regional Airport,US,Eau Claire,EAU
1482,26999,Elizabeth City Regional Airport & Coast Guard Air Station,US,Elizabeth City,ECG
1483,27000,Northwest Florida Beaches International Airport,US,Panama City Beach,ECP
1484,27009,Edwards Air Force Base,US,Edwards,EDW
1485,27010,Needles Airport,US,Needles,EED
1486,27011,Dillant Hopkins Airport,US,Keene,EEN
1487,27015,Ellington Airport,US,Houston,EFD
1488,27020,Eagle County Regional Airport,US,Eagle,EGE
1489,27021,Duke Field,US,Crestview,EGI
1490,27032,Murray Field,US,Eureka,EKA
1491,27034,Elkins-Randolph Co-Jennings Randolph Field,US,Elkins,EKN
1492,27035,Elko Regional Airport,US,Elko,EKO
1493,27041,South Arkansas Regional At Goodwin Field,US,El Dorado,ELD
1494,27043,Elmira Corning Regional Airport,US,Elmira/Corning,ELM
1495,27045,Ely Municipal Airport,US,Ely,LYU
1496,27046,El Paso International Airport,US,El Paso,ELP
1497,27047,Ely Airport Yelland Field,US,Ely,ELY
1498,27053,Vance Air Force Base,US,Enid,END
1499,27055,Wendover Airport,US,Wendover,ENV
1500,27056,Kenosha Regional Airport,US,Kenosha,ENW
1501,27065,Erie International Tom Ridge Field,US,Erie,ERI
1502,27070,Esler Regional Airport,US,Alexandria,ESF
1503,27079,Mahlon Sweet Field,US,Eugene,EUG
1504,27084,Evansville Regional Airport,US,Evansville,EVV
1505,27085,Evanston-Uinta County Airport-Burns Field,US,Evanston,EVW
1506,27087,New Bedford Regional Airport,US,New Bedford,EWB
1507,27089,Coastal Carolina Regional Airport,US,New Bern,EWN
1508,27090,Newark Liberty International Airport,US,Newark,EWR
1509,27096,Key West International Airport,US,Key West,EYW
1510,27097,Kelani-Peliyagoda Seaplane Base,LK,Colombo,KEZ
1511,27151,Felker Army Air Field,US,Fort Eustis,FAF
1512,27153,Hector International Airport,US,Fargo,FAR
1513,27154,Fresno Yosemite International Airport,US,Fresno,FAT
1514,27155,Fayetteville Regional Grannis Field,US,Fayetteville,FAY
1515,27156,Simmons Army Air Field,US,Fort Bragg,FBG
1516,27163,Butts AAF (Fort Carson) Air Field,US,Fort Carson,FCS
1517,27169,Findlay Airport,US,Findlay,FDY
1518,27177,Wright-Patterson Air Force Base,US,Dayton,FFO
1519,27183,Sierra Vista Municipal Libby Army Air Field,US,Fort Huachuca Sierra Vista,FHU
1520,27187,Venango Regional Airport,US,Franklin,FKL
1521,27192,Flagstaff Pulliam Airport,US,Flagstaff,FLG
1522,27193,Fort Lauderdale Hollywood International Airport,US,Fort Lauderdale,FLL
1523,27194,Florence Regional Airport,US,Florence,FLO
1524,27200,Tipton Airport,US,Fort Meade(Odenton),FME
1525,27203,Four Corners Regional Airport,US,Farmington,FMN
1526,27204,Page Field,US,Fort Myers,FMY
1527,27208,Bishop International Airport,US,Flint,FNT
1528,27210,Fort Dodge Regional Airport,US,Fort Dodge,FOD
1529,27211,Topeka Regional Airport - Forbes Field,US,Topeka,FOE
1530,27217,St Lucie County International Airport,US,Fort Pierce,FPR
1531,27219,Republic Airport,US,Farmingdale,FRG
1532,27221,Marshall Army Air Field,US,Fort Riley(Junction City),FRI
1533,27224,Joe Foss Field Airport,US,Sioux Falls,FSD
1534,27226,Henry Post Army Air Field (Fort Sill),US,Fort Sill,FSI
1535,27228,Fort Smith Regional Airport,US,Fort Smith,FSM
1536,27230,Fort Stockton Pecos County Airport,US,Fort Stockton,FST
1537,27234,Godman Army Air Field,US,Fort Knox,FTK
1538,27236,Fort Worth Meacham International Airport,US,Fort Worth,FTW
1539,27237,Fulton County Airport Brown Field,US,Atlanta,FTY
1540,27241,Fort Wayne International Airport,US,Fort Wayne,FWA
1541,27246,Fort Lauderdale Executive Airport,US,Fort Lauderdale,FXE
1542,27251,Drake Field,US,Fayetteville,FYV
1543,27308,Gillette Campbell County Airport,US,Gillette,GCC
1544,27310,Garden City Regional Airport,US,Garden City,GCK
1545,27312,Grand Canyon National Park Airport,US,Grand Canyon,GCN
1546,27318,Dawson Community Airport,US,Glendive,GDV
1547,27321,Spokane International Airport,US,Spokane,GEG
1548,27328,Grand Forks International Airport,US,Grand Forks,GFK
1549,27329,Floyd Bennett Memorial Airport,US,Glens Falls,GFL
1550,27333,East Texas Regional Airport,US,Longview,GGG
1551,27336,Wokal Field Glasgow International Airport,US,Glasgow,GGW
1552,27341,Grand Junction Regional Airport,US,Grand Junction,GJT
1553,27345,Renner Field-Goodland Municipal Airport,US,Goodland,GLD
1554,27347,Mid Delta Regional Airport,US,Greenville,GLH
1555,27349,Scholes International At Galveston Airport,US,Galveston,GLS
1556,27353,Greenville Downtown Airport,US,Greenville,GMU
1557,27359,Gainesville Regional Airport,US,Gainesville,GNV
1558,27361,Groton New London Airport,US,Groton (New London),GON
1559,27366,Glacier Park International Airport,US,Kalispell,FCA
1560,27368,Gulfport Biloxi International Airport,US,Gulfport,GPT
1561,27371,Austin Straubel International Airport,US,Green Bay,GRB
1562,27374,Gray Army Air Field,US,Fort Lewis/Tacoma,GRF
1563,27375,Central Nebraska Regional Airport,US,Grand Island,GRI
1564,27376,Robert Gray  Army Air Field Airport,US,Fort Hood/Killeen,GRK
1565,27379,Gerald R. Ford International Airport,US,Grand Rapids,GRR
1566,27380,Seymour Johnson Air Force Base,US,Goldsboro,GSB
1567,27382,Piedmont Triad International Airport,US,Greensboro,GSO
1568,27383,Greenville Spartanburg International Airport,US,Greenville,GSP
1569,27387,Great Falls International Airport,US,Great Falls,GTF
1570,27389,Golden Triangle Regional Airport,US,Columbus/W Point/Starkville,GTR
1571,27392,Gallup Municipal Airport,US,Gallup,GUP
1572,27393,Grissom Air Reserve Base,US,Peru,GUS
1573,27394,Guymon Municipal Airport,US,Guymon,GUY
1574,27402,Greenwood–Leflore Airport,US,Greenwood,GWO
1575,27413,Gary Chicago International Airport,US,Gary,GYY
1576,27442,Hattiesburg Bobby L Chain Municipal Airport,US,Hattiesburg,HBG
1577,27444,Hobart Regional Airport,US,Hobart,HBR
1578,27461,Hartford Brainard Airport,US,Hartford,HFD
1579,27465,Hagerstown Regional Richard A Henson Field,US,Hagerstown,HGR
1580,27468,Jack Northrop Field Hawthorne Municipal Airport,US,Hawthorne,HHR
1581,27470,Range Regional Airport,US,Hibbing,HIB
1582,27472,Hill Air Force Base,US,Ogden,HIF
1583,27475,Portland Hillsboro Airport,US,Portland,HIO
1584,27480,Hickory Regional Airport,US,Hickory,HKY
1585,27484,Wheeling Ohio County Airport,US,Wheeling,HLG
1586,27486,Helena Regional Airport,US,Helena,HLN
1587,27487,Hood Army Air Field,US,Fort Hood(Killeen),HLR
1588,27490,Holloman Air Force Base,US,Alamogordo,HMN
1589,27498,Lea County Regional Airport,US,Hobbs,HOB
1590,27501,Huron Regional Airport,US,Huron,HON
1591,27502,Campbell AAF (Fort Campbell) Air Field,US,Fort Campbell/Hopkinsville,HOP
1592,27503,Memorial Field,US,Hot Springs,HOT
1593,27504,William P Hobby Airport,US,Houston,HOU
1594,27505,Westchester County Airport,US,White Plains,HPN
1595,27509,Bowerman Airport,US,Hoquiam,HQM
